user_id,syatem_time,wall_clock,system_time,blanks,avg_memory,compiler_version,language,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
cdkrot,0.00,0.00,0.00,4,0,3.5,Python,16,0,0,0,0,2,2,0,0,-,7228,0.00
truckski,0.00,0.00,0.00,3,0,-,C++,22,0,0,0,0,0,0,0,0,9624,2584,0.00
Lyang,0.00,0.00,0.00,3,0,-,C++,34,0,0,0,0,0,0,0,0,12072,2604,0.00
andrewzta,0.00,0.00,0.00,3,0,3.5,Python,11,0,0,0,0,2,0,0,0,-,7212,0.00
andrewk,0.00,0.00,0.00,3,0,3.5,Python,16,0,0,0,0,2,0,0,0,-,7280,0.00
xyz600,0.00,0.00,0.00,4,0,-,C++,28,0,0,0,0,0,0,0,0,12768,2632,0.00
T1024,0.00,0.00,0.00,8,0,-,C++,64,0,0,0,0,0,0,0,0,11336,2460,0.00
btzy,0.00,0.00,0.00,1,0,-,C++,23,0,0,0,0,0,0,0,0,7440,2344,0.00
Jujuedv,0.00,0.00,0.00,3,0,-,C++,22,0,0,0,0,0,0,0,0,10800,2488,0.00
JeHyun,-,-,-,11,-,-,C++,36,-,1,-,-,-1,0,-,-,-,-,-
TrungHieu11,0.00,0.04,0.00,35,0,-,java,175,0,0,0,0,1,6,64,0,-,21616,0.04
Lutyj,0.00,0.00,0.00,10,0,-,C++,38,0,0,0,0,0,0,0,0,10104,2452,0.00
ZooL,0.00,0.00,0.00,19,0,-,C++,104,0,0,0,0,134,6,0,0,14840,2564,0.00
minsu,0.00,0.00,0.00,1,0,-,C++,20,0,0,0,0,0,0,0,0,9544,2712,0.00
waitingkuo0527,0.00,0.00,0.00,13,0,3.5,Python,24,0,0,0,0,2,3,0,0,-,7184,0.00
otazami,-,-,-,6,-,-,C++,58,-,1,-,-,-1,0,-,-,-,-,-
proscriptus,0.00,0.00,0.00,7,0,-,C++,63,0,0,0,0,0,0,0,0,14080,2680,0.00
raggzy,-,-,-,5,-,-,java,28,-,1,-,-,-1,5,-,-,-,-,-
Strikeskids,0.00,0.01,0.00,7,0,3.5,Python,28,0,0,0,0,2,3,0,0,-,7236,0.00
natufunu,0.00,0.00,0.00,3,0,-,C++,19,0,0,0,0,0,4,0,0,10736,2476,0.00
LVA007,0.00,0.00,0.00,5,0,-,C++,35,0,0,0,0,134,0,0,0,12664,2476,0.00
hjx1212,0.26,0.00,0.00,2,0,-,C++,17,0,0,0,0,0,0,0,0,10864,2600,0.00
HotLava,0.00,0.00,0.00,16,0,-,C++,61,0,0,0,0,0,1,0,0,11856,2468,0.00
hogeover30,0.00,0.00,0.00,2,0,-,C++,27,0,0,0,0,0,0,0,0,17704,2624,0.00
barisdemirdelen,0.00,0.00,0.00,3,0,2.7,Python,28,0,0,0,0,0,0,8,0,-,6276,0.00
smallmonk,-,-,-,18,-,-,C++,94,-,1,-,-,-1,2,-,-,-,-,-
EscapeSequence,0.00,0.00,0.00,4,0,2.7,Python,20,0,0,0,0,0,0,8,0,-,6320,0.00
Things,0.01,0.10,0.01,4,0,-,java,51,0,0,0,0,0,9,72,0,-,30724,0.08
klolos,0.00,0.00,0.00,7,0,2.7,Python,21,0,0,0,0,0,1,0,0,-,6232,0.00
bogeyman,0.00,0.00,0.00,8,0,-,C++,45,0,0,0,0,0,3,0,0,10920,2324,0.00
jonsung,0.00,0.08,0.00,9,0,-,java,24,0,0,0,0,0,4,72,0,-,29484,0.07
Cire,0.00,0.00,0.00,3,0,-,C++,18,0,0,0,0,0,1,0,0,10736,2488,0.00
zhang00000,0.00,0.00,0.00,1,0,3.5,Python,13,0,0,0,0,2,0,0,0,-,7228,0.00
RexCoder,0.00,0.00,0.00,1,0,2.7,Python,19,0,0,0,0,0,2,0,0,-,6808,0.00
lihebi,0.00,0.00,0.00,11,0,-,C++,29,0,0,0,0,0,20,0,0,10616,2476,0.00
chongkong,0.00,0.00,0.00,6,0,3.5,Python,11,0,0,0,0,2,0,0,0,-,7268,0.00
ToR,0.00,0.00,0.00,12,0,2.7,Python,26,0,0,0,0,2,0,0,0,-,6096,0.00
pinkplus,-,-,-,2,-,-,C++,26,-,1,-,-,-1,0,-,-,-,-,-
matheuscarius,0.00,0.00,0.00,5,0,-,C++,38,0,0,0,0,0,1,0,0,11224,2628,0.00
VanillaMilkTea,0.00,0.00,0.00,8,0,-,C++,32,0,0,0,0,0,1,0,0,10864,2500,0.00
MechanicalTurd,0.00,0.00,0.00,1,0,-,C,14,0,0,0,0,0,0,0,0,7336,2256,0.00
Alphayet,0.00,0.01,0.00,5,0,2.7,Python,24,0,0,0,0,0,0,0,0,-,6352,0.00
fanKarpaty,0.00,0.04,0.00,14,0,-,java,90,0,0,0,0,1,7,64,0,-,21524,0.03
Morass,0.00,0.00,0.00,0,0,-,C++,41,0,0,0,0,0,0,0,0,11032,2752,0.00
teen,-,-,-,0,-,-,C++,32,-,1,-,-,-1,2,-,-,-,-,-
zcd1234,-,-,-,2,-,-,java,1,-,0,-,-,-1,9,-,-,-,-,-
jcvb,0.00,0.00,0.00,8,0,-,C++,111,0,0,0,0,0,0,0,0,9920,2564,0.00
thomasahle,0.00,0.00,0.00,2,0,2.7,Python,8,0,0,0,0,0,0,0,0,-,6548,0.00
sokian,0.00,0.00,0.00,15,0,-,C++,124,0,0,0,0,0,0,0,0,14264,2664,0.00
mfy0120,0.00,0.04,0.00,4,0,-,java,27,0,0,0,0,0,0,72,0,-,22388,0.04
JHL,-,-,-,8,-,-,java,65,-,1,-,-,-1,0,-,-,-,-,-
hyeonguk,-,-,-,4,-,-,C++,88,-,1,-,-,-1,1,-,-,-,-,-
yuxiaobhcs,0.00,0.00,0.00,2,0,-,C++,22,0,0,0,0,0,0,0,0,7968,2236,0.00
codename47,0.00,0.00,0.00,0,0,2.7,Python,12,0,0,0,0,2,0,0,0,-,6160,0.00
rabot,0.00,0.04,0.00,5,0,-,java,55,0,0,0,0,1,0,64,0,-,21408,0.04
meowmeow,0.00,0.00,0.00,15,0,2.7,Python,21,0,0,0,0,2,2,0,0,-,6132,0.00
Ilyes,0.00,0.04,0.00,7,0,-,java,49,0,0,0,0,1,1,64,0,-,21228,0.03
ACErupt,0.00,0.00,0.00,3,0,-,C++,17,0,0,0,0,0,1,0,0,10408,2596,0.00
protino,0.00,0.00,0.00,1,0,-,C++,39,0,0,0,0,0,0,0,0,12184,2420,0.00
Anikushin,0.00,0.00,0.00,1,0,2.7,Python,15,0,0,0,0,0,0,8,0,-,6264,0.00
ballonguy,3.19,4.28,3.13,3,0,-,C++,21,0,0,0,0,0,0,137224,0,12432,2512,1.14
Martial,0.00,0.00,0.00,5,0,3.5,Python,11,0,1,0,0,2,0,0,0,-,7276,0.00
damnecki,0.00,0.05,0.00,4,0,-,java,40,0,0,0,0,1,5,64,0,-,21860,0.04
cabeciahuyama,0.00,0.04,0.00,4,0,-,java,36,0,0,0,0,1,0,64,0,-,21656,0.04
Ceronsantiago,0.00,0.00,0.00,0,0,-,C++,24,0,0,0,0,0,2,0,0,12976,2516,0.00
LeoMao,0.00,0.00,0.00,2,0,-,C++,36,0,0,0,0,0,7,0,0,11784,2620,0.00
arock,0.00,0.04,0.00,6,0,-,java,27,0,0,0,0,1,5,64,0,-,21484,0.03
joojis,0.00,0.00,0.00,4,0,-,C++,27,0,0,0,0,0,0,0,0,9592,2748,0.00
FIIAurelian,0.00,0.00,0.00,6,0,-,C++,53,0,0,0,0,0,0,0,0,13736,2488,0.00
sdedalus,-,-,-,29,-,-,C++,155,-,1,-,-,-1,9,-,-,-,-,-
Ahbong,0.00,0.00,0.00,2,0,3.5,Python,13,0,0,0,0,2,1,0,0,-,7232,0.00
Nore,0.00,0.00,0.00,2,0,3.5,Python,26,0,1,0,0,2,0,0,0,-,7216,0.00
sense,0.00,0.00,0.00,4,0,-,C,22,0,0,0,0,0,0,0,0,7440,2352,0.00
Desliner,0.00,0.04,0.00,5,0,-,java,39,0,0,0,0,1,5,64,0,-,21512,0.04
teleport,0.00,0.00,0.00,15,0,-,C++,88,0,0,0,0,0,1,0,0,10520,2620,0.00
mitsaras,0.00,0.00,0.00,3,0,-,C++,22,0,0,0,0,0,1,0,0,7376,2416,0.00
Tellmarch,0.00,0.04,0.00,10,0,-,java,48,0,0,0,0,1,0,64,0,-,21360,0.04
WhyNot,0.00,0.00,0.00,5,0,-,C++,22,0,0,0,0,0,0,0,0,7408,2368,0.00
theshubhamgoel,0.01,0.08,0.01,7,0,-,java,60,0,0,0,0,0,1,64,0,-,25644,0.05
CodeG,0.00,0.01,0.00,4,0,2.7,Python,18,0,0,0,0,0,1,0,0,-,6400,0.01
djibouss,0.00,0.04,0.00,14,0,-,java,81,0,0,0,0,1,2,64,0,-,21344,0.04
css,0.00,0.00,0.00,6,0,-,C++,21,0,0,0,0,0,0,0,0,8120,2124,0.00
DYC,0.00,0.00,0.00,3,0,-,C++,25,0,1,0,0,127,0,0,0,-,1428,0.00
Prime21,0.00,0.00,0.00,11,0,-,C++,95,0,0,0,0,0,0,0,0,10392,2484,0.00
Alinfty,0.00,0.00,0.00,2,0,-,C++,22,0,0,0,0,0,0,0,0,10720,2496,0.00
heroming,0.00,0.00,0.00,5,0,-,C++,59,0,0,0,0,0,5,8,0,8736,2700,0.00
Dom,0.00,0.00,0.00,3,0,2.7,Python,16,0,0,0,0,2,0,0,0,-,6128,0.00
akarthi2,0.00,0.04,0.00,13,0,-,java,45,0,0,0,0,0,9,64,0,-,22584,0.03
Aki,0.00,0.00,0.00,8,0,-,C++,44,0,0,0,0,0,1,0,0,17888,2636,0.00
Cherish,0.00,0.00,0.00,3,0,-,C++,23,0,0,0,0,0,0,0,0,11664,2716,0.00
foreverbell,0.00,0.00,0.00,5,0,-,C++,23,0,0,0,0,0,0,0,0,10088,2524,0.00
jlfwong,0.00,0.00,0.00,3,0,2.7,Python,13,0,0,0,0,0,2,0,0,-,6492,0.00
ZWolf,0.00,0.00,0.00,19,0,3.5,Python,32,0,0,0,0,2,1,0,0,-,7232,0.00
petuhovskiy,0.00,0.04,0.00,13,0,-,java,123,0,0,0,0,1,6,64,0,-,21544,0.04
cshao1235,0.00,0.05,0.00,4,0,-,java,34,0,0,0,0,0,0,72,0,-,22704,0.04
OmarHashim,0.00,0.00,0.00,2,0,-,C++,25,0,0,0,0,0,0,0,0,9976,2640,0.00
aggelgian,0.00,0.00,0.00,5,0,2.7,Python,20,0,0,0,0,0,2,0,0,-,6388,0.00
matheusataidee,0.00,0.00,0.00,4,0,-,C++,20,0,0,0,0,0,0,0,0,11552,2452,0.00
alex20030190,0.00,0.00,0.00,10,0,-,C++,27,0,0,0,0,0,0,0,0,10008,2384,0.00
IX103,0.00,0.01,0.00,7,0,2.7,Python,24,0,0,0,0,0,7,0,0,-,6708,0.01
winev52,0.00,0.04,0.00,31,0,-,java,42,0,0,0,0,1,234,64,0,-,21620,0.04
zarandy,0.00,0.00,0.00,3,0,-,C++,25,0,0,0,0,0,0,0,0,11424,2484,0.00
crosu,0.00,0.07,0.01,15,0,-,java,51,0,0,0,0,0,0,72,0,-,29404,0.06
VictorXjoeY,0.00,0.00,0.00,17,0,-,C++,41,0,0,0,0,0,5,0,0,11880,2644,0.00
Bobik,0.00,0.00,0.00,3,0,3.5,Python,12,0,0,0,0,2,0,0,0,-,7228,0.00
0xrgb,-,-,-,9,-,-,C++,30,-,1,-,-,-1,0,-,-,-,-,-
dwahler,0.00,0.00,0.00,8,0,-,C++,30,0,0,0,0,0,0,0,0,11280,2444,0.00
Jasonzhang,0.00,0.00,0.00,7,0,2.7,Python,37,0,0,0,0,2,3,0,0,-,6136,0.00
codespam,0.00,2.09,0.00,11,0,2.7,Python,34,0,0,0,0,0,4,0,0,-,6404,2.08
loyolmon,0.00,0.00,0.00,4,0,-,C++,16,0,0,0,0,0,0,0,0,10344,2548,0.00
laurentr,0.00,0.00,0.00,2,0,2.7,Python,20,0,0,0,0,0,2,0,0,-,6368,0.00
MrBearUA,0.00,0.00,0.00,21,0,-,C++,43,0,0,0,0,0,7,0,0,10344,2452,0.00
RalfKistner,0.00,0.00,0.00,6,0,3.5,Python,14,0,1,0,0,2,3,0,0,-,7232,0.00
winger,0.00,0.04,0.00,25,0,-,java,97,0,0,0,0,0,0,64,0,-,21540,0.03
koyumeishi,0.00,0.00,0.00,12,0,-,C++,51,0,0,0,0,0,1,0,0,17656,2620,0.00
slycer,0.00,0.09,0.00,4,0,-,java,39,0,0,0,0,0,3,72,0,-,26592,0.08
Ifni,0.00,0.00,0.00,8,0,3.5,Python,17,0,0,0,0,2,0,0,0,-,7224,0.00
jiaqiyang,0.00,0.00,0.00,2,0,-,C++,17,0,0,0,0,0,0,0,0,7432,2452,0.00
0rang3,0.00,0.00,0.00,6,0,-,C++,56,0,0,0,0,134,2,0,0,11488,2552,0.00
Mathuyama,0.00,0.00,0.00,8,0,3.5,Python,52,0,0,0,0,2,0,0,0,-,7268,0.00
javra,0.00,0.00,0.00,5,0,-,C++,41,0,0,0,0,0,0,0,0,11056,2552,0.00
klad2008,0.00,0.00,0.00,0,0,-,C++,27,0,0,0,0,0,0,0,0,11088,2524,0.00
allmar11,-,-,-,11,-,-,java,47,-,1,-,-,-1,2,-,-,-,-,-
Subscheme,0.00,0.00,0.00,6,0,2.7,Python,26,0,0,0,0,0,0,0,0,-,6564,0.00
sbnet21,0.00,0.00,0.00,8,0,-,C++,24,0,0,0,0,0,0,0,0,10944,2624,0.00
Shaikhitdin,0.00,0.00,0.00,14,0,-,C++,51,0,0,0,0,134,1,0,0,11376,2496,0.00
Sergeys,0.00,0.04,0.00,8,0,-,java,62,0,0,0,0,1,3,64,0,-,21396,0.04
lentmiien,0.00,0.04,0.00,6,0,2.7,Python,38,0,0,0,0,0,5,8,0,-,6356,0.04
ARechitsky,0.00,0.04,0.00,17,0,-,java,110,0,0,0,0,1,5,64,0,-,21556,0.04
henrybrausen,0.00,0.00,0.00,3,0,-,C++,31,0,0,0,0,0,1,0,0,11056,2484,0.00
antiquity,0.01,0.08,0.00,1,0,-,java,23,0,0,0,0,0,0,64,0,-,25004,0.07
it3,0.00,0.04,0.00,50,0,-,java,357,0,1,0,0,1,64,64,0,-,21420,0.04
Hkar,0.00,0.00,0.00,0,0,-,C++,17,0,0,0,0,0,0,0,0,12536,2616,0.00
dirtysalt,0.00,0.00,0.00,4,0,2.7,Python,23,0,0,0,0,0,3,0,0,-,6308,0.00
deep9539,0.00,0.00,0.00,3,0,-,C++,52,0,0,0,0,0,5,0,0,12048,2720,0.00
yodabo,0.00,0.01,0.00,7,0,-,C#,33,0,0,0,0,0,62,0,0,-,14436,0.01
weiszago,0.00,0.00,0.00,4,0,-,C++,37,0,0,0,0,134,0,0,0,27152,2644,0.00
Oswald,0.00,0.00,0.00,5,0,2.7,Python,31,0,0,0,0,0,1,0,0,-,6508,0.00
pilagod,0.00,0.01,0.00,5,0,3.5,Python,16,0,0,0,0,2,3,0,0,-,7164,0.00
xiaomengxian,0.00,0.00,0.00,1,0,-,C++,22,0,0,0,0,0,0,0,0,10664,2620,0.00
Nin0,0.00,0.00,0.00,3,0,2.7,Python,17,0,0,0,0,0,1,0,0,-,6300,0.00
ShayanH,0.00,0.00,0.00,9,0,-,C++,34,0,0,0,0,0,0,0,0,12224,2468,0.00
prabowo,3.12,4.34,3.17,6,0,-,C++,23,0,0,0,0,0,0,137208,0,14128,2472,1.17
Ent,0.00,0.00,0.00,4,0,3.5,Python,34,0,0,0,0,2,0,0,0,-,7264,0.00
johnchen902,0.00,0.00,0.00,1,0,-,C++,19,0,0,0,0,0,0,0,0,7432,2272,0.00
CarrDelling,0.00,0.00,0.00,12,0,2.7,Python,17,0,0,0,0,0,10,0,0,-,6332,0.00
GuaiNiGuoFenMeiLi,0.00,0.00,0.00,7,0,-,C++,71,0,0,0,0,0,1,0,0,39032,2400,0.00
aurinegro,0.00,0.00,0.00,6,0,-,C++,37,0,0,0,0,0,0,0,0,12192,2508,0.00
themikemikovi4,0.00,0.00,0.00,3,0,-,C,22,0,0,0,0,0,0,0,0,7416,2256,0.00
fenzhang,0.00,0.00,0.00,4,0,-,C++,41,0,0,0,0,0,7,0,0,11360,2676,0.00
kavanpancholi,0.00,0.00,0.00,14,0,2.7,Python,47,0,0,0,0,2,2,0,0,-,6188,0.00
athin,0.00,0.00,0.00,3,0,-,C++,28,0,0,0,0,0,0,0,0,10944,2592,0.00
mayf3,0.00,0.00,0.00,4,0,-,C++,22,0,0,0,0,0,0,0,0,7536,2280,0.00
Renelvon,0.00,0.00,0.00,3,0,-,C++,22,0,0,0,0,0,0,0,0,12400,2400,0.00
SimpleGCJ,0.02,0.41,0.04,10,0,-,C++,39,0,0,0,0,0,5,137152,0,8080,2264,0.37
sidzekrom,0.00,0.00,0.00,2,0,-,C++,23,0,0,0,0,0,0,0,0,11992,2396,0.00
mips88,0.00,0.00,0.00,19,0,-,C++,102,0,-15,0,0,127,0,0,0,-,1384,0.00
Crassirostris,0.00,0.00,0.00,12,0,-,C++,38,0,0,0,0,0,0,0,0,10816,2552,0.00
soerend,0.00,0.00,0.00,2,0,-,C++,27,0,0,0,0,0,0,0,0,10696,2624,0.00
BSBandme,-,-,-,23,-,-,C++,195,-,1,-,-,-1,13,-,-,-,-,-
exoji2e,0.00,0.11,0.01,3,0,-,java,62,0,0,0,0,0,0,64,0,-,28188,0.08
PPFish,0.00,0.00,0.00,10,0,-,C++,64,0,0,0,0,0,0,0,0,11072,2596,0.00
naruaway,0.00,0.00,0.00,3,0,3.5,Python,18,0,0,0,0,2,0,0,0,-,7224,0.00
chimiriwanketu,0.00,0.00,0.00,11,0,2.7,Python,28,0,0,0,0,0,0,8,0,-,6464,0.00
Estelle,-,-,-,2,-,-,C++,18,-,1,-,-,-1,7,-,-,-,-,-
AadithyaMD,0.00,0.01,0.00,5,0,2.7,Python,29,0,0,0,0,0,3,0,0,-,6484,0.01
YoEugene,0.00,0.00,0.00,2,0,2.7,Python,11,0,0,0,0,2,0,0,0,-,6164,0.00
killjee,-,-,-,0,-,-,C++,40,-,4,-,-,-1,3,-,-,-,-,-
ozan,0.00,0.00,0.00,11,0,2.7,Python,58,0,0,0,0,0,0,0,0,-,6816,0.00
Brryce,0.00,0.02,0.00,3,0,2.7,Python,21,0,0,0,0,0,0,0,0,-,6408,0.02
tEJtM,0.00,0.00,0.00,0,0,-,C++,19,0,0,0,0,0,0,0,0,9264,2344,0.00
cohadar,0.01,0.09,0.00,6,0,-,java,28,0,0,0,0,0,3,64,0,-,25680,0.08
Lukasz16a,-,-,-,6,-,-,C++,46,-,1,-,-,-1,4,-,-,-,-,-
andcai,0.02,0.49,0.03,2,0,-,C++,20,0,0,0,0,0,0,137200,0,10192,2548,0.46
Tashiqi,0.00,0.00,0.00,0,0,3.5,Python,11,0,0,0,0,2,0,0,0,-,7228,0.00
Shapo,0.00,0.00,0.00,20,0,-,C++,76,0,0,0,0,0,4,0,0,17760,2624,0.00
tpcstld,0.00,0.00,0.00,3,0,2.7,Python,13,0,0,0,0,0,0,0,0,-,6576,0.00
climpet,0.00,0.00,0.00,22,0,-,C++,95,0,0,0,0,0,1,0,0,14288,2644,0.00
H711,0.00,0.04,0.00,16,0,-,java,126,0,0,0,0,1,0,64,0,-,21408,0.04
yswtt,0.00,0.00,0.00,3,0,-,C++,25,0,0,0,0,0,0,0,0,10624,2500,0.00
QuickBrownFox,0.00,0.00,0.00,3,0,-,C++,23,0,0,0,0,0,0,0,0,11096,2596,0.00
halucinka,0.00,0.00,0.00,2,0,3.5,Python,10,0,0,0,0,2,0,0,0,-,7180,0.00
2011aad,0.00,0.00,0.00,6,0,-,C++,34,0,0,0,0,0,8,0,0,12048,2620,0.00
ZhSh,0.00,0.00,0.00,6,0,-,C++,41,0,0,0,0,0,0,0,0,17824,2516,0.00
weirdNox,0.00,0.00,0.00,12,0,-,C++,82,0,0,0,0,0,0,0,0,12752,2620,0.00
MohamedZain,0.00,0.00,0.00,5,0,-,C++,23,0,0,0,0,0,5,0,0,11608,2368,0.00
WhiteShadow,0.00,0.00,0.00,5,0,-,C,16,0,0,0,0,0,0,0,0,7400,2328,0.00
Tofusan,0.00,0.00,0.00,2,0,-,C++,27,0,0,0,0,0,0,0,0,7960,2120,0.00
Newen,0.00,0.00,0.00,0,0,2.7,Python,17,0,0,0,0,0,0,0,0,-,6424,0.00
davidrabb,0.00,0.04,0.00,6,0,-,java,51,0,0,0,0,1,6,64,0,-,21664,0.04
elockhart,0.00,0.00,0.00,5,0,2.7,Python,15,0,0,0,0,0,0,0,0,-,6476,0.00
cpu4500,0.00,0.00,0.00,10,0,2.7,Python,35,0,0,0,0,0,2,8,0,-,6668,0.00
lhinact,0.00,0.00,0.00,3,0,2.7,Python,27,0,0,0,0,2,1,0,0,-,6176,0.00
shishu94,0.00,0.05,0.00,8,0,-,java,25,0,0,0,0,1,31,64,0,-,21504,0.04
dinario,0.00,0.00,0.00,4,0,-,C++,48,0,0,0,0,0,6,0,0,10264,2612,0.00
innocenat,0.00,0.00,0.00,1,0,-,C++,18,0,0,0,0,0,0,0,0,7288,2348,0.00
Jovi,-,-,-,4,-,-,java,35,-,1,-,-,-1,0,-,-,-,-,-
Munin,0.00,0.02,0.00,15,0,2.7,Python,39,0,0,0,0,0,9,8,0,-,6792,0.01
mamekin,0.00,0.00,0.00,5,0,-,C++,46,0,0,0,0,0,0,0,0,11120,2488,0.00
kinginthenorth,-,0.02,0.01,0,0,-,C++,28,0,0,0,0,0,0,0,0,10160,2320,0.00
IAmWave,0.00,0.00,0.00,2,0,-,C++,38,0,0,0,0,134,1,0,0,11400,2552,0.00
idon2020,0.00,0.00,0.00,8,0,2.7,Python,37,0,0,0,0,0,1,0,0,-,6376,0.00
moon5ckq,0.00,0.00,0.00,6,0,-,C++,41,0,0,0,0,0,6,0,0,10824,2752,0.00
DrBubbles,-,-,-,12,-,-,C++,41,-,0,-,-,-15,1,-,-,12168,-,-
qwerty787788,0.01,0.04,0.00,18,0,-,java,105,0,1,0,0,1,0,64,0,-,21500,0.04
pwliao,0.00,0.00,0.00,0,0,-,C++,42,0,0,0,0,0,4,0,0,8568,2332,0.00
darnoc,0.00,0.00,0.00,1,0,2.7,Python,10,0,0,0,0,0,0,0,0,-,6556,0.00
reus,0.00,0.00,0.00,5,0,-,C++,72,0,0,0,0,134,0,0,0,11336,2576,0.00
0210804,0.00,0.00,0.00,2,0,-,C++,26,0,0,0,0,0,0,0,0,10344,2704,0.00
calintat,0.00,0.00,0.00,13,0,-,C++,34,0,0,0,0,0,0,0,0,10464,2524,0.00
JamesQAQ,0.00,0.00,0.00,9,0,-,C++,48,0,0,0,0,0,15,0,0,8904,2672,0.00
Movie,0.00,0.00,0.00,9,0,-,C++,30,0,0,0,0,0,0,0,0,7520,2316,0.00
novak,0.00,0.01,0.00,17,0,2.7,Python,62,0,0,0,0,0,6,0,0,-,11104,0.00
onigirionigiri,-,-,-,8,-,-,java,54,-,1,-,-,-1,3,-,-,-,-,-
JackyKuo,0.00,0.00,0.00,2,0,3.5,Python,20,0,1,0,0,2,0,0,0,-,7152,0.00
Terence,0.00,0.00,0.00,0,0,2.7,Python,17,0,0,0,0,0,0,0,0,-,6404,0.00
Jozko,0.00,0.00,0.00,2,0,3.5,Python,16,0,0,0,0,2,2,0,0,-,7220,0.00
grandvic,0.00,0.00,0.00,3,0,-,C++,33,0,0,0,0,0,1,0,0,10960,2504,0.00
y0105w49,0.00,0.00,0.00,1,0,-,C++,10,0,0,0,0,0,0,0,0,11440,2680,0.00
SwatStar,0.00,0.00,0.00,2,0,-,C++,38,0,0,0,0,0,0,0,0,11720,2476,0.00
xidui,0.00,0.27,0.00,4,0,-,C++,28,0,0,0,0,0,7,0,0,23784,2556,0.27
sherifWaly,0.00,0.00,0.00,1,0,-,C++,35,0,0,0,0,0,0,0,0,12112,2380,0.00
zzblack123,0.00,0.00,0.00,5,0,-,C++,60,0,0,0,0,0,5,0,0,8768,2604,0.00
Tangent,-,-,-,24,-,2.7,Python,50,-,0,-,-,1,0,-,-,-,-,-
damaru,0.00,0.00,0.00,7,0,-,C++,47,0,0,0,0,0,0,0,0,10696,2620,0.00
mnessirio,0.00,0.00,0.00,5,0,2.7,Python,17,0,0,0,0,0,0,8,0,-,6256,0.00
hgd,0.00,0.00,0.00,1,0,-,C++,29,0,1,0,0,127,0,0,0,-,1384,0.00
kimamula,0.00,0.04,0.00,2,0,-,java,28,0,0,0,0,0,0,64,0,-,21668,0.04
zylber,0.00,0.00,0.00,2,0,-,C++,26,0,0,0,0,0,0,0,0,10488,2496,0.00
camypaper,0.00,0.01,0.00,5,0,System.Numerics,C#,139,0,0,0,0,0,1,0,0,-,14404,0.01
osamamohamed,0.00,0.00,0.00,18,0,-,C++,101,0,0,0,0,134,2,0,0,59144,2552,0.00
franekbbb,0.00,0.00,0.00,4,0,-,C++,32,0,0,0,0,0,1,0,0,10840,2592,0.00
TooHard,0.00,0.00,0.00,7,0,-,C++,40,0,0,0,0,0,0,0,0,11896,2616,0.00
clouilt,0.00,0.00,0.00,4,0,-,C++,23,0,0,0,0,0,0,0,0,8640,2540,0.00
Alcarinquo,0.00,0.00,0.00,11,0,-,C++,49,0,0,0,0,0,12,0,0,8544,2744,0.00
magrady,0.00,0.00,0.00,0,0,-,C++,21,0,0,0,0,0,0,0,0,7288,2424,0.00
EJQ,0.00,0.00,0.00,0,0,-,C++,25,0,0,0,0,0,0,0,0,7456,2344,0.00
spentplaying,0.00,0.00,0.00,1,0,-,C++,26,0,0,0,0,0,0,0,0,7992,2312,0.00
gengkev,0.00,0.00,0.00,6,0,-,C++,29,0,0,0,0,0,1,0,0,11200,2624,0.00
alecsyde,0.00,0.00,0.00,3,0,-,C++,49,0,0,0,0,0,3,0,0,10952,2584,0.00
mattpk,0.01,0.07,0.01,2,0,-,java,29,0,0,0,0,0,1,72,0,-,29516,0.06
sdu8989,0.00,0.04,0.00,21,0,-,java,48,0,0,0,0,1,1,64,0,-,21344,0.04
Zailton,0.00,0.00,0.00,8,0,-,C++,40,0,0,0,0,0,0,0,0,12176,2480,0.00
Gdragon007,0.00,0.00,0.00,2,0,-,C++,49,0,0,0,0,0,0,0,0,8832,2676,0.00
DragonPW,0.00,0.00,0.00,18,0,-,C++,39,0,0,0,0,0,6,0,0,20272,2596,0.00
PurpleHeart,0.00,0.00,0.00,4,0,-,C++,41,0,0,0,0,0,1,0,0,8104,2372,0.00
kmjp,0.00,0.00,0.00,16,0,-,C++,55,0,0,0,0,0,1,0,0,15576,2732,0.00
vivekn94,0.03,0.53,0.03,4,0,-,C++,70,0,0,0,0,0,2,137248,0,12368,2628,0.49
nobik,0.00,0.00,0.00,3,0,-,C++,24,0,0,0,0,0,0,0,0,10520,2600,0.00
TKnigge,0.00,0.00,0.00,12,0,-,C++,61,0,0,0,0,0,0,0,0,11560,2572,0.00
vxgmichel,0.00,0.01,0.00,2,0,2.7,Python,63,0,0,0,0,2,33,0,0,-,9116,0.00
yunmeow,0.00,0.00,0.00,2,0,2.7,Python,31,0,0,0,0,0,4,0,0,-,6464,0.00
MKLOL,0.02,0.45,0.02,1,0,-,C++,31,0,0,0,0,0,0,137344,0,27000,2552,0.42
qazwsxedcrfvtg14,0.00,0.00,0.00,0,0,-,C++,28,0,0,0,0,0,11,0,0,10760,2600,0.00
Suits,0.00,0.04,0.00,8,0,-,java,44,0,0,0,0,1,0,64,0,-,21404,0.04
Dukkha,0.00,0.04,0.01,1,0,-,java,21,0,0,0,0,0,0,64,0,-,21568,0.03
mazaspucesfans,0.00,0.00,0.00,7,0,-,C++,33,0,0,0,0,0,0,0,0,12512,2460,0.00
