user_id,avg_memory,wall_clock,system_time,blanks,avg_RAM,language,cloc,nbr_file_in,compiled,swap_main_memory,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compiler_version,compile_error_msg,run_error_msg,max_RAM,user_time
wxyxinyu,0,0.07,0.00,0,0,C++,40,0,0,0,0,2,0,0,9864,-,-,-,2608,0.04
xDanielx,-,-,-,16,-,Java,83,-,0,-,-15,0,-,-,3236,-,-,Timeout,-,-
xcxc,0,0.00,0.00,2,0,C++,82,0,0,0,0,27,0,0,34248,-,-,-,2496,0.00
xianghe,0,0.01,0.00,2,0,C++,57,0,0,0,0,0,0,0,10480,-,-,-,2480,0.00
xiaod,0,0.00,0.00,6,0,C++,47,0,0,0,0,4,0,0,9128,-,-,-,2520,0.00
xiaodao,-,-,-,83,-,C++,411,-,0,-,-15,34,-,-,36464,-,-,Timeout,-,-
xiaowuc1,0,0.16,0.01,8,0,Java,93,0,0,0,0,0,80,0,2670,-,-,-,35040,0.15
xiaoxin1,-,-,-,0,-,C,43,-,1,-,-1,0,-,-,-,-,No such file or directory,-,-,-
xidui,-,-,-,6,-,C++,51,-,0,-,-15,7,-,-,11256,-,-,Timeout,-,-
xing89qs,0,0.01,0.00,5,0,C++,97,0,0,0,0,1,0,0,9368,-,-,-,2588,0.00
xiping,0,0.14,0.00,17,0,C++,115,0,0,0,0,0,0,0,27304,-,-,-,2612,0.07
xjcl,0,2.18,0.00,27,0,Python,39,0,0,0,0,17,0,0,-,3.5,-,-,9068,2.14
xllend3,0,0.10,0.00,1,0,C++,64,0,0,0,0,7,0,0,11152,-,-,-,2504,0.05
xorfire,0,0.19,0.00,9,0,C++,90,0,0,0,0,0,0,0,10376,-,-,-,2584,0.09
xs0,0,0.11,0.01,15,0,Java,74,0,0,0,1,0,72,0,4099,-,-,java.lang.NullPointerException,28972,0.10
xthen,-,-,-,20,-,Python,41,-,0,-,-15,0,-,-,-,2.7,-,Timeout,-,-
xu3kev,0,0.10,0.00,8,0,C++,59,0,0,0,0,1,0,0,10200,-,-,-,2612,0.05
xycai,0,0.00,0.00,15,0,C++,123,0,0,0,0,13,0,0,74496,-,-,-,2680,0.00
xyiyy,0,0.00,0.00,3,0,C++,88,0,0,0,134,15,0,0,10232,-,-,underflow error reading the file,2508,0.00
xyz111,0,0.07,0.00,3,0,C++,33,0,0,0,0,0,0,0,7968,-,-,-,2420,0.06
xyz600,0,0.20,0.00,5,0,C++,53,0,0,0,0,0,0,0,21904,-,-,-,2716,0.11
y3eadgbe,0,0.14,0.00,9,0,C++,48,0,0,0,0,0,0,0,20576,-,-,-,2536,0.07
yang6wolf,-,-,-,19,-,C++,163,-,1,-,-1,2,-,-,-,-,No such file or directory,-,-,-
yaniv1989,0,0.20,0.00,14,0,C++,74,0,0,0,0,0,0,0,23632,-,-,-,2464,0.10
yaoshimax,0,0.16,0.00,3,0,C++,55,0,0,0,0,6,0,0,10112,-,-,-,2472,0.08
yaray,0,0.14,0.00,7,0,C++,80,0,0,0,0,0,0,0,19032,-,-,-,2280,0.07
ydc,0,0.00,0.00,0,0,C++,49,0,0,0,0,0,0,0,10064,-,-,-,2308,0.00
yehara,0,0.08,0.00,8,0,Java,55,0,0,0,1,4,72,0,1840,-,-,java.io.FileNotFoundException:,25732,0.08
yep,0,0.26,0.02,7,0,Java,67,0,0,0,0,0,80,0,2014,-,-,-,62352,0.30
yerfdog,0,2.16,0.00,10,0,C#,117,0,0,0,0,0,8,0,4608,-,-,-,24232,2.16
yesenarman,0,0.28,0.00,5,0,C++,61,0,0,0,0,1,0,0,44104,-,-,-,2552,0.16
yetinam,0,0.06,0.00,2,0,C++,56,0,0,0,0,2,0,0,44368,-,-,-,2636,0.06
yett,0,0.09,0.00,8,0,C++,89,0,0,0,0,4,0,0,10576,-,-,-,2604,0.04
yingted,0,0.62,0.00,0,0,Python,28,8,0,0,0,2,0,0,1232,2.7,-,-,6832,0.61
yisun,0,0.00,0.00,12,0,C++,79,0,0,0,0,3,0,0,24640,-,-,-,2604,0.00
ykabaran,-,-,-,16,-,Java,100,-,1,-,-1,8,-,-,-,-,package does not exist,-,-,-
ynasu,0,0.37,0.00,1,0,Python,14,8,0,0,0,1,0,0,1229,2.7,-,-,6788,0.37
yongheng5871,-,-,-,1,-,C++,52,-,0,-,-15,0,-,-,8784,-,-,Timeout,-,-
yswtt,0,0.10,0.00,10,0,C++,56,0,0,0,0,2,0,0,10168,-,-,-,2596,0.04
ytau,0,0.07,0.00,2,0,C++,43,0,0,0,0,1,0,0,7952,-,-,-,2448,0.03
ytj,-,-,-,6,-,C++,67,-,1,-,-1,1,-,-,-,-,No such file or directory,-,-,-
ytoku,-,-,-,6,-,Python,25,-,0,-,-15,1,-,-,1355,2.7,-,Timeout,-,-
yubowenok,0,0.11,0.00,5,0,C++,64,0,0,0,0,0,0,0,20752,-,-,-,2604,0.05
yudx,0,0.00,0.00,4,0,C++,51,0,0,0,0,1,944,0,9112,-,-,-,2716,0.00
yum,0,0.14,0.00,2,0,C++,29,0,0,0,0,0,0,0,11072,-,-,-,2368,0.06
yurp,0,0.14,0.00,31,0,C++,101,0,0,0,0,0,0,0,26048,-,-,-,2500,0.06
yzyz,0,0.14,0.00,4,0,C++,40,0,0,0,0,0,0,0,10376,-,-,-,2484,0.06
zaspire,0,0.16,0.00,12,0,C++,113,0,0,0,0,1,0,0,49104,-,-,-,2516,0.07
zayhero,0,1.12,0.00,7,0,Python,31,8,0,0,0,1,0,0,2330,2.7,-,-,6816,1.11
zck921031,0,0.00,0.00,9,0,C++,208,0,0,0,0,12,0,0,21840,-,-,-,2460,0.00
zcz,0,0.31,0.02,16,0,Java,67,0,0,0,0,12,72,0,1899,-,-,-,62160,0.34
zec23456,0,0.00,0.00,0,0,C++,79,0,0,0,0,0,0,0,10216,-,-,-,2308,0.00
zellux,0,0.15,0.00,7,0,C++,52,0,0,0,0,4,0,0,9976,-,-,-,2468,0.08
zentropy,0,0.30,0.00,6,0,C++,68,0,0,0,0,1,0,0,23840,-,-,-,2444,0.19
zerokugi,0,0.10,0.00,8,0,C++,94,0,0,0,0,0,0,0,17992,-,-,-,2620,0.05
zerotrac,-,-,-,6,-,C++,63,-,0,-,-15,0,-,-,9968,-,-,Timeout,-,-
zetamoo,0,0.00,0.00,4,0,C++,73,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1408,0.00
zeus93,0,0.20,0.00,3,0,C++,65,0,0,0,0,2,0,0,9656,-,-,-,2588,0.10
zhai7,-,-,-,16,-,Java,114,-,0,-,1,0,-,-,2973,-,-,java.awt.HeadlessException:,-,-
zhanghy,0,0.00,0.00,7,0,C++,46,0,0,0,0,0,0,0,9856,-,-,-,2508,0.00
zhanyi658657,0,0.00,0.00,10,0,C++,116,0,0,0,0,4,0,0,17960,-,-,-,2532,0.00
zhanyl,0,0.00,0.00,5,0,C++,74,0,0,0,0,3,0,0,38448,-,-,-,2644,0.00
zhj,0,0.00,0.00,0,0,C++,45,0,0,0,0,0,0,0,11032,-,-,-,2372,0.00
zhk,0,0.08,0.00,9,0,C++,65,0,0,0,0,1,0,0,10120,-,-,-,2500,0.04
zhouwenda,-,-,-,26,-,C#,78,-,1,-,-1,1,-,-,-,System.Numerics,: The type or namespace name `Priority_Queue' could not be found. Are you missin,-,-,-
zhujiaye,0,0.00,0.00,2,0,C++,50,0,0,0,0,1,0,0,9032,-,-,-,2584,0.00
zhuny,-,-,-,12,-,Python,30,-,0,-,-15,0,-,-,1567,2.7,-,Timeout,-,-
zhupeijun,0,0.07,0.00,6,0,C++,54,0,0,0,0,0,0,0,8728,-,-,-,2728,0.03
zigui,0,0.00,0.00,5,0,C++,45,0,0,0,0,0,0,0,8128,-,-,-,2296,0.00
zizhong,0,0.22,0.00,11,0,C++,204,0,0,0,0,10,0,0,53392,-,-,-,2492,0.11
zjsxzy,0,0.21,0.00,2,0,C++,71,0,0,0,0,8,0,0,9856,-,-,-,2696,0.10
zjyjer,0,0.00,0.00,3,0,C++,46,0,0,0,0,5,0,0,15408,-,-,-,2532,0.00
zoulc,0,0.00,0.00,3,0,C++,40,0,0,0,0,0,0,0,9760,-,-,-,2640,0.00
zrz1996,0,0.00,0.00,0,0,C++,114,0,0,0,0,0,0,0,19992,-,-,-,2360,0.00
zsyzzsoft,0,0.00,0.00,0,0,C++,38,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1404,0.00
zt5840,0,0.11,0.00,7,0,C++,61,0,0,0,0,1,8,0,11432,-,-,-,2660,0.05
zuko3d,0,0.09,0.00,11,0,C++,83,0,0,0,136,0,0,0,23808,-,-,Unknown,18856,0.04
zulkan,0,2.71,0.00,29,0,C++,66,0,0,0,0,2,0,0,22600,-,-,-,2604,1.90
zxj1015,0,0.00,0.00,5,0,C++,54,0,0,0,0,9,0,0,20752,-,-,-,2516,0.00
zxqfl,0,0.16,0.00,5,0,C++,67,0,0,0,0,0,0,0,10848,-,-,-,2576,0.08
zxybazh,0,0.00,0.00,6,0,C++,51,0,0,0,134,0,0,0,10648,-,-,underflow error reading the file,2656,0.00
zyeric,-,-,-,4,-,C++,69,-,0,-,-15,0,-,-,36744,-,-,Timeout,-,-
zylber,0,0.10,0.00,11,0,C++,61,0,0,0,0,0,0,0,10072,-,-,-,2596,0.05
zzc0817,0,0.07,0.00,4,0,C++,54,0,0,0,0,7,0,0,8112,-,-,-,2440,0.04
