user_id,syatem_time,wall_clock,system_time,blanks,avg_memory,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
kimmy314,0.00,0.00,0.00,12,0,Python,3.5,40,0,0,0,0,2,2,0,0,-,7264,0.00
Seyaua,0.00,-,-,10,-,C++,-,52,-,127,-,-,-1,0,-,-,-,-,-
azhai,0.00,0.00,0.00,4,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6388,0.00
natpat,0.00,0.01,0.00,9,0,Python,2.7,25,0,0,0,0,0,0,0,0,-,6432,0.00
fenshan,0.00,-,-,4,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
TinyNight,-,-,-,7,-,C,-,46,-,127,-,-,-1,0,-,-,-,-,-
robinyu,0.00,-,-,4,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
liar,0.00,0.02,0.00,8,0,Python,2.7,37,0,0,0,0,0,0,0,0,-,7676,0.01
gearfo,0.00,0.01,0.00,5,0,Python,2.7,28,0,0,0,0,2,0,0,0,-,7804,0.00
pyos,0.00,-,-,3,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
Rajpurohit,0.00,0.04,0.00,33,0,java,-,190,0,0,0,0,1,8,64,0,-,21640,0.04
aozdemir,0.00,-,-,2,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
diofanto,0.00,0.01,0.00,2,0,Python,2.7,22,0,0,0,0,0,0,0,0,-,6376,0.00
TimeString,0.00,-,-,8,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
Furor,-,-,-,2,-,Python,2.7,15,-,0,-,-,1,0,-,-,-,-,-
JonAhearn,0.00,0.01,0.00,1,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6540,0.01
edorundo,0.00,0.08,0.01,12,0,java,-,50,0,0,0,0,0,2,72,0,-,29452,0.06
inutard,0.00,-,-,5,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
kroton,0.00,-,-,2,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
infin33,0.00,-,-,0,-,C++,-,26,-,127,-,-,-1,2,-,-,-,-,-
bayleef,0.02,-,-,2,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
tomerv,0.00,0.01,0.00,3,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6536,0.00
c2251393,0.00,0.01,0.00,2,0,Python,2.7,14,0,0,0,0,0,2,0,0,-,6428,0.00
jitu7uec,0.00,0.01,0.00,4,0,Python,2.7,18,0,0,0,0,0,2,0,0,-,6624,0.00
Stacy992,0.02,0.20,0.02,7,0,java,-,50,0,0,0,0,0,0,64,0,-,90396,0.17
JSutton,0.00,0.01,0.00,4,0,Python,2.7,27,0,0,0,0,0,0,8,0,-,6352,0.00
Zuza,0.00,-,-,9,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
returning,0.00,-,-,5,-,C++,-,53,-,127,-,-,-1,1,-,-,-,-,-
dredwerkz,0.00,-,-,9,-,C++,-,63,-,127,-,-,-1,0,-,-,-,-,-
EvgeniSergeev,0.00,-,-,5,-,C,-,44,-,127,-,-,-1,2,-,-,-,-,-
nptai95,3.31,-,-,11,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
uwi,0.00,0.04,0.00,19,0,java,-,141,0,0,0,0,1,4,64,0,-,21396,0.04
AlexAlvarez,-,-,-,8,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
Caust1c,0.00,0.01,0.00,20,0,Python,3.5,50,0,1,0,0,2,20,0,0,-,7196,0.00
jtnydv25,0.00,0.03,0.00,5,0,Python,2.7,24,0,0,0,0,0,0,8,0,-,6832,0.03
quansiji9,0.00,-,-,9,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
Toby,0.00,-,-,4,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
ssdh233,0.00,0.00,0.00,6,0,Python,2.7,29,0,0,0,0,0,4,0,0,-,6448,0.00
sigma425,0.00,-,-,0,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
Elgrek0,0.00,0.04,0.00,11,0,java,-,46,0,0,0,0,1,12,64,0,-,21284,0.04
CianLR,0.00,0.01,0.00,4,0,Python,2.7,12,0,0,0,0,0,0,0,0,-,6436,0.00
BigDuck,0.00,0.01,0.00,9,0,Python,2.7,29,0,0,0,0,0,0,0,0,-,6528,0.01
nyroro,0.00,-,-,2,-,C++,-,45,-,127,-,-,-1,1,-,-,-,-,-
brunoff,-,-,-,10,-,java,-,66,-,1,-,-,-1,2,-,-,-,-,-
Recursion,0.00,-,-,1,-,C++,-,31,-,127,-,-,-1,2,-,-,-,-,-
lwchkg,0.00,-,-,8,-,C++,-,38,-,127,-,-,-1,1,-,-,-,-,-
abcucci,-,-,-,5,-,C#,-,33,-,1,-,-,-1,0,-,-,-,-,-
PeterMunich,0.00,0.04,0.00,11,0,java,-,45,0,0,0,0,1,2,64,0,-,21408,0.04
Slobodianiuk,0.00,-,-,7,-,C++,-,45,-,127,-,-,-1,1,-,-,-,-,-
Nochemala,0.00,0.01,0.00,4,0,Python,2.7,18,0,0,0,0,0,2,8,0,-,6316,0.00
bergljot,0.00,0.04,0.00,5,0,java,-,44,0,0,0,0,1,1,64,0,-,21596,0.03
aelg,0.00,-,-,6,-,C++,-,26,-,127,-,-,-1,0,-,-,-,-,-
Selv,0.00,0.00,0.00,5,0,Python,2.7,16,0,0,0,0,0,0,0,0,-,6408,0.00
CPCPC,0.00,-,-,0,-,C++,-,25,-,127,-,-,-1,0,-,-,-,-,-
OPheadacheh,0.00,-,-,2,-,C++,-,40,-,127,-,-,-1,7,-,-,-,-,-
chnk,0.00,0.06,0.01,18,0,java,-,50,0,0,0,0,0,0,72,0,-,24896,0.04
guanguan,0.00,-,-,6,-,C++,-,51,-,127,-,-,-1,0,-,-,-,-,-
Capp,0.00,0.02,0.00,4,0,Python,2.7,19,0,0,0,0,0,2,0,0,-,6536,0.00
awzy,0.00,0.07,0.01,2,0,java,-,38,0,0,0,0,0,1,72,0,-,29384,0.06
siawasesun,-,-,-,15,-,C++,-,62,-,127,-,-,-1,0,-,-,-,-,-
wsowa,0.00,0.01,0.00,11,0,Python,2.7,26,0,0,0,0,0,1,0,0,-,6656,0.00
Yupo,0.00,-,-,6,-,C++,-,61,-,127,-,-,-1,0,-,-,-,-,-
whan,0.00,-,-,8,-,C++,-,92,-,127,-,-,-1,4,-,-,-,-,-
RichardSchoonhoven,0.00,0.01,0.00,1,0,C#,-,35,0,0,0,0,0,0,0,0,-,15468,0.00
wrecker,-,-,-,3,-,Python,2.7,18,-,0,-,-,1,0,-,-,-,-,-
cdkrot,0.00,0.00,0.00,3,0,Python,2.7,22,0,0,0,0,0,1,0,0,-,6504,0.00
truckski,0.00,-,-,2,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
Lyang,-,-,-,2,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
andrewzta,0.00,0.01,0.00,3,0,Python,2.7,19,0,0,0,0,0,0,0,0,-,6576,0.00
andrewk,0.00,0.05,0.00,2,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,21224,0.04
iriszero,0.00,-,-,2,-,C++,-,57,-,127,-,-,-1,0,-,-,-,-,-
T1024,0.00,-,-,6,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
lkj,0.00,0.01,0.00,1,0,Python,3.5,18,0,1,0,0,2,0,0,0,-,7208,0.00
Jujuedv,0.00,-,-,2,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
JeHyun,0.00,-,-,13,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
TrungHieu11,0.01,0.04,0.00,26,0,java,-,169,0,0,0,0,1,6,64,0,-,21480,0.04
sajninredoc,0.00,0.00,0.00,6,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6460,0.00
ZooL,0.00,-,-,16,-,C++,-,100,-,127,-,-,-1,7,-,-,-,-,-
minsu,0.00,-,-,1,-,C++,-,24,-,127,-,-,-1,0,-,-,-,-,-
otazami,-,-,-,6,-,C++,-,79,-,127,-,-,-1,0,-,-,-,-,-
proscriptus,0.00,-,-,8,-,C++,-,74,-,127,-,-,-1,0,-,-,-,-,-
raggzy,-,-,-,7,-,java,-,34,-,1,-,-,-1,3,-,-,-,-,-
Strikeskids,0.00,0.00,0.00,7,0,Python,2.7,22,0,0,0,0,0,1,0,0,-,6648,0.00
LVA007,0.00,-,-,5,-,C++,-,48,-,127,-,-,-1,0,-,-,-,-,-
hjx1212,0.03,-,-,2,-,C++,-,25,-,127,-,-,-1,0,-,-,-,-,-
HotLava,0.00,-,-,12,-,C++,-,40,-,127,-,-,-1,1,-,-,-,-,-
barisdemirdelen,0.00,0.03,0.00,4,0,Python,2.7,26,0,0,0,0,0,0,8,0,-,6624,0.01
smallmonk,-,-,-,19,-,C++,-,82,-,127,-,-,-1,2,-,-,-,-,-
IElenik,0.00,-,-,16,-,C++,-,84,-,127,-,-,-1,3,-,-,-,-,-
EscapeSequence,0.00,0.00,0.00,5,0,Python,2.7,18,0,0,0,0,0,0,8,0,-,6412,0.00
Things,0.01,0.08,0.00,3,0,java,-,38,0,0,0,0,0,9,72,0,-,29520,0.08
klolos,0.00,0.00,0.00,7,0,Python,2.7,28,0,0,0,0,0,1,0,0,-,6352,0.00
bogeyman,0.00,-,-,8,-,C++,-,58,-,127,-,-,-1,3,-,-,-,-,-
jonsung,0.00,0.07,0.01,12,0,java,-,37,0,0,0,0,0,5,72,0,-,29268,0.05
vaxyzek,0.00,0.00,0.00,3,0,Python,3.5,18,0,0,0,0,2,2,0,0,-,7156,0.00
zhang00000,0.00,0.00,0.00,3,0,Python,2.7,17,0,0,0,0,0,3,0,0,-,6520,0.00
orenguy,0.00,-,-,10,-,C++,-,50,-,127,-,-,-1,1,-,-,-,-,-
lihebi,0.00,-,-,7,-,C++,-,43,-,127,-,-,-1,14,-,-,-,-,-
cchao,0.00,-,-,1,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
chongkong,0.00,0.01,0.00,5,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,6532,0.00
ToR,0.00,0.00,0.00,10,0,Python,2.7,27,0,0,0,0,2,0,0,0,-,6120,0.00
edgarthewise,0.00,0.00,0.00,5,0,Python,2.7,21,0,0,0,0,0,3,0,0,-,6468,0.00
matheuscarius,0.00,-,-,5,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
VanillaMilkTea,0.00,-,-,7,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
MechanicalTurd,0.00,-,-,1,-,C,-,24,-,127,-,-,-1,0,-,-,-,-,-
Alphayet,0.00,0.02,0.00,2,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6496,0.00
fanKarpaty,0.00,0.05,0.00,13,0,java,-,74,0,0,0,0,1,7,64,0,-,21604,0.03
Morass,0.00,-,-,0,-,C++,-,103,-,127,-,-,-1,0,-,-,-,-,-
teen,-,-,-,0,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
zcd1234,-,-,-,2,-,java,-,1,-,0,-,-,-1,7,-,-,-,-,-
jcvb,0.00,-,-,8,-,C++,-,111,-,127,-,-,-1,0,-,-,-,-,-
thomasahle,0.00,0.00,0.00,2,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6436,0.00
sokian,0.00,-,-,15,-,C++,-,118,-,127,-,-,-1,0,-,-,-,-,-
mfy0120,0.01,0.05,0.00,2,0,java,-,43,0,0,0,0,0,0,72,0,-,22588,0.05
ashpsycho,0.00,-,-,1,-,C++,-,28,-,127,-,-,-1,1,-,-,-,-,-
hyeonguk,-,-,-,5,-,C++,-,99,-,127,-,-,-1,1,-,-,-,-,-
Tzafrir,0.00,0.01,0.00,3,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6384,0.00
codename47,0.00,0.00,0.00,0,0,Python,2.7,16,0,0,0,0,2,0,0,0,-,6200,0.00
rabot,0.00,0.05,0.00,5,0,java,-,41,0,0,0,0,1,0,64,0,-,21600,0.04
meowmeow,0.00,0.01,0.00,16,0,Python,2.7,20,0,0,0,0,2,4,0,0,-,6228,0.00
Ilyes,0.00,0.04,0.00,8,0,java,-,40,0,0,0,0,1,0,64,0,-,21456,0.04
ACErupt,0.00,-,-,3,-,C++,-,26,-,127,-,-,-1,1,-,-,-,-,-
protino,0.00,-,-,1,-,C++,-,50,-,127,-,-,-1,0,-,-,-,-,-
Anikushin,0.00,0.00,0.00,4,0,Python,2.7,27,0,0,0,0,0,0,8,0,-,6480,0.00
ballonguy,-,-,-,3,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
Martial,0.00,0.01,0.00,4,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6620,0.00
damnecki,0.01,0.05,0.00,3,0,java,-,31,0,0,0,0,1,1,64,0,-,21556,0.03
Ceronsantiago,0.00,-,-,1,-,C++,-,36,-,127,-,-,-1,1,-,-,-,-,-
LeoMao,0.00,-,-,3,-,C++,-,45,-,127,-,-,-1,7,-,-,-,-,-
arock,0.01,0.06,0.01,5,0,java,-,30,0,0,0,0,0,5,72,0,-,21832,0.03
joojis,0.00,-,-,6,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
FIIAurelian,0.00,-,-,6,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
sdedalus,0.00,-,-,27,-,C++,-,141,-,127,-,-,-1,7,-,-,-,-,-
nikoseven,0.00,0.00,0.00,2,0,Python,2.7,22,0,0,0,0,0,0,0,0,-,6652,0.00
Nore,0.00,0.00,0.00,2,0,Python,2.7,11,0,0,0,0,0,0,0,0,-,6572,0.00
sense,0.00,-,-,1,-,C,-,50,-,127,-,-,-1,0,-,-,-,-,-
Desliner,-,-,-,5,-,java,-,36,-,1,-,-,-1,5,-,-,-,-,-
teleport,0.00,-,-,15,-,C++,-,106,-,127,-,-,-1,1,-,-,-,-,-
lyd,0.00,-,-,3,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
mitsaras,0.00,-,-,3,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
Tellmarch,0.01,0.05,0.00,14,0,java,-,67,0,0,0,0,1,0,64,0,-,21600,0.03
WhyNot,0.00,-,-,6,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
theshubhamgoel,0.00,0.05,0.00,6,0,java,-,39,0,0,0,0,0,0,64,0,-,21584,0.04
CodeG,0.00,0.01,0.00,2,0,Python,2.7,15,0,0,0,0,0,1,0,0,-,6436,0.01
djibouss,0.01,0.04,0.00,16,0,java,-,97,0,0,0,0,1,2,64,0,-,21640,0.04
Strandtasche,0.00,0.01,0.00,3,0,Python,2.7,17,0,0,0,0,0,1,0,0,-,6244,0.00
DYC,-,-,-,4,-,C++,-,55,-,127,-,-,-1,0,-,-,-,-,-
Prime21,0.00,-,-,11,-,C++,-,94,-,127,-,-,-1,0,-,-,-,-,-
Alinfty,0.00,-,-,4,-,C++,-,34,-,127,-,-,-1,1,-,-,-,-,-
heroming,0.00,-,-,7,-,C++,-,77,-,127,-,-,-1,5,-,-,-,-,-
Dom,0.00,0.00,0.00,3,0,Python,3.5,24,0,0,0,0,2,0,0,0,-,7272,0.00
Shapo,0.00,-,-,21,-,C++,-,85,-,127,-,-,-1,4,-,-,-,-,-
Aki,0.00,-,-,5,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
Cherish,0.00,-,-,3,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
foreverbell,0.00,-,-,4,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
jlfwong,0.00,0.01,0.00,4,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6800,0.01
ZWolf,0.00,0.05,0.00,19,0,Python,2.7,53,0,0,0,0,0,1,8,0,-,22028,0.05
petuhovskiy,0.00,0.05,0.00,15,0,java,-,152,0,0,0,0,1,6,64,0,-,21604,0.04
cshao1235,0.00,0.05,0.01,4,0,java,-,53,0,0,0,0,0,1,72,0,-,21676,0.04
OmarHashim,0.00,-,-,3,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
aggelgian,0.00,0.01,0.00,5,0,Python,2.7,18,0,0,0,0,0,2,0,0,-,6352,0.00
matheusataidee,0.00,-,-,5,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
alex20030190,0.00,-,-,11,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
chnlich,0.00,-,-,6,-,C++,-,42,-,127,-,-,-1,1,-,-,-,-,-
winev52,0.00,0.05,0.00,23,0,java,-,56,0,0,0,0,1,196,64,0,-,21556,0.03
zarandy,0.00,-,-,3,-,C++,-,41,-,127,-,-,-1,2,-,-,-,-,-
math10,0.00,-,-,4,-,C++,-,91,-,127,-,-,-1,21,-,-,-,-,-
VictorXjoeY,0.00,-,-,12,-,C++,-,27,-,127,-,-,-1,4,-,-,-,-,-
Bobik,0.00,0.01,0.00,3,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6460,0.00
0xrgb,-,-,-,14,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
dwahler,0.00,0.01,0.00,5,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6532,0.00
PalmPTSJ,0.00,0.01,0.00,0,0,Python,2.7,11,0,0,0,0,0,0,0,0,-,6528,0.00
codespam,0.00,0.01,0.00,7,0,Python,2.7,14,0,0,0,0,0,1,0,0,-,6448,0.00
vtlinh,0.00,0.00,0.00,3,0,Python,2.7,18,0,0,0,0,2,0,0,0,-,6172,0.00
laurentr,0.00,0.00,0.00,2,0,Python,2.7,17,0,0,0,0,0,2,0,0,-,6412,0.00
MrBearUA,0.00,-,-,21,-,C++,-,49,-,127,-,-,-1,7,-,-,-,-,-
RalfKistner,0.00,0.01,0.00,7,0,Python,3.5,19,0,1,0,0,2,4,0,0,-,7220,0.00
winger,0.00,0.04,0.00,26,0,java,-,107,0,0,0,0,0,0,64,0,-,21360,0.04
koyumeishi,0.00,-,-,19,-,C++,-,80,-,127,-,-,-1,1,-,-,-,-,-
Ifni,0.00,0.05,0.01,5,0,Python,2.7,23,0,0,0,0,0,0,8,0,-,21348,0.05
jiaqiyang,0.00,-,-,2,-,C++,-,27,-,127,-,-,-1,0,-,-,-,-,-
hero80,0.00,0.04,0.00,12,0,java,-,55,0,0,0,0,1,0,64,0,-,21368,0.04
0rang3,0.00,-,-,11,-,C++,-,70,-,127,-,-,-1,2,-,-,-,-,-
Mathuyama,0.00,0.04,0.00,8,0,Python,2.7,38,0,0,0,0,0,0,8,0,-,21216,0.04
javra,0.00,-,-,7,-,C++,-,58,-,127,-,-,-1,0,-,-,-,-,-
klad2008,0.00,-,-,0,-,C++,-,29,-,127,-,-,-1,0,-,-,-,-,-
allmar11,-,-,-,11,-,java,-,42,-,1,-,-,-1,1,-,-,-,-,-
Subscheme,0.00,0.00,0.00,5,0,Python,2.7,24,0,0,0,0,0,0,0,0,-,6728,0.00
sbnet21,0.00,-,-,10,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
kenning9,0.00,-,-,0,-,C++,-,23,-,127,-,-,-1,1,-,-,-,-,-
gaganmadan,0.00,0.00,0.00,14,0,Python,2.7,29,0,0,0,0,2,0,0,0,-,6160,0.00
Sergeys,0.00,0.04,0.00,11,0,java,-,95,0,0,0,0,1,4,64,0,-,21168,0.04
lentmiien,0.00,0.00,0.00,4,0,Python,3.5,37,0,1,0,0,2,6,0,0,-,7200,0.00
ARechitsky,0.00,0.05,0.00,19,0,java,-,122,0,0,0,0,1,5,64,0,-,21576,0.04
henrybrausen,0.00,-,-,4,-,C++,-,36,-,127,-,-,-1,6,-,-,-,-,-
antiquity,0.00,0.08,0.00,2,0,java,-,36,0,0,0,0,0,0,64,0,-,24664,0.07
it3,0.00,0.04,0.00,41,0,java,-,292,0,1,0,0,1,38,64,0,-,21472,0.04
Hkar,0.00,-,-,0,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
dirtysalt,0.00,0.00,0.00,3,0,Python,2.7,22,0,0,0,0,0,3,0,0,-,6496,0.00
deep9539,0.00,-,-,4,-,C++,-,72,-,127,-,-,-1,4,-,-,-,-,-
yodabo,0.00,0.01,0.00,5,0,C#,-,54,0,0,0,0,0,19,0,0,-,17532,0.01
weiszago,0.00,-,-,6,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
Oswald,0.00,0.00,0.00,3,0,Python,2.7,25,0,0,0,0,0,0,0,0,-,6576,0.00
pilagod,0.00,0.01,0.00,9,0,Python,2.7,19,0,0,0,0,0,6,0,0,-,6600,0.00
xiaomengxian,-,-,-,5,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
Nin0,0.00,0.01,0.00,3,0,Python,2.7,21,0,0,0,0,0,1,0,0,-,6404,0.00
ShayanH,0.00,-,-,11,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
akdee,0.00,-,-,2,-,C,-,27,-,127,-,-,-1,0,-,-,-,-,-
Ent,0.00,0.01,0.00,1,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,6592,0.00
johnchen902,0.00,-,-,2,-,C++,-,32,-,127,-,-,-1,2,-,-,-,-,-
CarrDelling,0.00,0.00,0.00,13,0,Python,2.7,17,0,0,0,0,0,10,0,0,-,6272,0.00
GuaiNiGuoFenMeiLi,0.00,-,-,3,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
themikemikovi4,0.00,-,-,3,-,C,-,25,-,127,-,-,-1,0,-,-,-,-,-
fenzhang,-,-,-,4,-,C++,-,50,-,127,-,-,-1,0,-,-,-,-,-
kavanpancholi,0.00,0.01,0.00,6,0,Python,3.5,20,0,0,0,0,2,1,0,0,-,7272,0.00
athin,0.00,-,-,5,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
mayf3,0.00,-,-,2,-,C++,-,26,-,127,-,-,-1,0,-,-,-,-,-
Renelvon,0.00,-,-,5,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
SimpleGCJ,0.00,-,-,5,-,C++,-,44,-,127,-,-,-1,1,-,-,-,-,-
sidzekrom,0.00,-,-,1,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
mips88,0.00,-,-,25,-,C++,-,125,-,127,-,-,-1,1,-,-,-,-,-
Crassirostris,0.00,-,-,14,-,C++,-,54,-,127,-,-,-1,0,-,-,-,-,-
soerend,0.00,-,-,2,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
BSBandme,-,-,-,24,-,C++,-,209,-,127,-,-,-1,13,-,-,-,-,-
exoji2e,0.00,0.07,0.00,1,0,java,-,44,0,0,0,0,0,0,64,0,-,24460,0.06
PPFish,0.00,-,-,9,-,C++,-,63,-,127,-,-,-1,0,-,-,-,-,-
naruaway,0.00,0.01,0.00,1,0,Python,2.7,19,0,0,0,0,0,0,0,0,-,6568,0.00
chimiriwanketu,0.00,0.00,0.00,16,0,Python,2.7,29,0,0,0,0,0,0,8,0,-,6432,0.00
Estelle,0.00,-,-,2,-,C++,-,26,-,127,-,-,-1,7,-,-,-,-,-
AadithyaMD,0.00,0.00,0.00,3,0,Python,2.7,22,0,0,0,0,0,0,0,0,-,6508,0.00
YoEugene,0.00,0.01,0.00,4,0,Python,2.7,17,0,0,0,0,2,0,0,0,-,6136,0.00
killjee,-,-,-,0,-,C++,-,47,-,127,-,-,-1,6,-,-,-,-,-
cathook,0.00,-,-,12,-,C++,-,29,-,127,-,-,-1,0,-,-,-,-,-
tEJtM,0.00,-,-,0,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
zolution,0.00,-,-,5,-,C++,-,43,-,127,-,-,-1,1,-,-,-,-,-
Lukasz16a,-,-,-,6,-,C++,-,55,-,127,-,-,-1,4,-,-,-,-,-
andcai,0.00,-,-,2,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
Tashiqi,0.00,0.01,0.00,1,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6736,0.00
akarthi2,0.00,0.05,0.01,9,0,java,-,44,0,0,0,0,0,4,64,0,-,21568,0.03
tpcstld,0.00,0.01,0.00,2,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6364,0.00
climpet,0.00,-,-,22,-,C++,-,104,-,127,-,-,-1,1,-,-,-,-,-
H711,0.00,0.08,0.00,17,0,java,-,130,0,0,0,0,1,0,64,0,-,21320,0.04
yswtt,0.00,-,-,5,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
halucinka,0.00,0.00,0.00,2,0,Python,2.7,16,0,0,0,0,0,0,0,0,-,6536,0.00
2011aad,0.00,-,-,8,-,C++,-,36,-,127,-,-,-1,8,-,-,-,-,-
ZhSh,0.00,-,-,6,-,C++,-,57,-,127,-,-,-1,0,-,-,-,-,-
StarCuriosity,0.00,-,-,12,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
MohamedZain,0.00,-,-,5,-,C++,-,35,-,127,-,-,-1,5,-,-,-,-,-
WhiteShadow,0.00,-,-,5,-,C,-,26,-,127,-,-,-1,2,-,-,-,-,-
Tofusan,0.00,-,-,1,-,C++,-,47,-,127,-,-,-1,0,-,-,-,-,-
Newen,0.00,0.01,0.00,1,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,6340,0.00
davidrabb,0.00,0.04,0.00,3,0,java,-,39,0,0,0,0,1,5,64,0,-,21380,0.03
elockhart,0.00,0.08,0.05,5,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,21204,0.05
cpu4500,0.00,0.01,0.00,13,0,Python,2.7,31,0,0,0,0,0,0,8,0,-,6772,0.00
lhinact,0.00,0.00,0.00,3,0,Python,2.7,28,0,0,0,0,2,1,0,0,-,6228,0.00
dinario,0.00,-,-,4,-,C++,-,66,-,127,-,-,-1,6,-,-,-,-,-
innocenat,0.00,-,-,4,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
Jovi,-,-,-,6,-,java,-,50,-,1,-,-,-1,0,-,-,-,-,-
xyz600,0.00,-,-,3,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
Munin,0.00,0.01,0.00,17,0,Python,2.7,42,0,0,0,0,0,9,8,0,-,6720,0.00
mamekin,0.00,-,-,7,-,C++,-,51,-,127,-,-,-1,0,-,-,-,-,-
kinginthenorth,0.00,-,-,0,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
yunmeow,0.00,0.01,0.00,5,0,Python,2.7,27,0,0,0,0,0,3,0,0,-,6448,0.00
idon2020,0.00,0.00,0.00,5,0,Python,2.7,21,0,0,0,0,0,2,0,0,-,6344,0.00
moon5ckq,0.00,-,-,5,-,C++,-,28,-,127,-,-,-1,6,-,-,-,-,-
DrBubbles,0.00,-,-,14,-,C++,-,37,-,127,-,-,-1,1,-,-,-,-,-
qwerty787788,0.00,0.05,0.00,17,0,java,-,105,0,1,0,0,1,0,64,0,-,21496,0.04
pwliao,0.00,-,-,0,-,C++,-,35,-,127,-,-,-1,2,-,-,-,-,-
feigao,0.00,0.00,0.00,12,0,Python,3.5,47,0,1,0,0,2,3,0,0,-,7228,0.00
reus,0.00,-,-,5,-,C++,-,86,-,127,-,-,-1,0,-,-,-,-,-
0210804,0.00,-,-,2,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
calintat,0.00,-,-,6,-,C++,-,49,-,127,-,-,-1,0,-,-,-,-,-
JamesQAQ,0.00,-,-,5,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
Movie,0.00,-,-,9,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
novak,0.00,0.02,0.00,17,0,Python,2.7,71,0,0,0,0,0,6,16,0,-,11200,0.01
