user_id,avg_memory,wall_clock,system_time,blanks,avg_RAM,language,cloc,nbr_file_in,compiled,swap_main_memory,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compiler_version,compile_error_msg,run_error_msg,max_RAM,user_time
pwild,0,0.00,0.00,9,0,C++,79,0,0,0,0,0,0,0,36824,-,-,-,2572,0.00
pylin,0,0.00,0.00,6,0,C++,104,0,0,0,0,0,0,0,35424,-,-,-,2624,0.00
qazwsxedcrfvtg14,0,0.02,0.00,0,0,C++,59,0,0,0,0,0,0,0,25864,-,-,-,2836,0.00
qbeuek,-,-,-,9,-,C#,68,-,0,-,1,0,-,-,6144,-,: The best overloaded method match for `System.IO.StreamWriter.StreamWriter(stri,: System.IO.FileNotFoundException,-,-
qingl,0,0.00,0.00,0,0,C++,49,0,0,0,0,0,0,0,9168,-,-,-,2392,0.00
qiuli,-,-,-,9,-,C++,82,-,1,-,-1,12,-,-,-,-,not declared,-,-,-
qnighy,0,0.01,0.00,2,0,C++,66,0,0,0,0,3,0,0,20680,-,-,-,2292,0.00
quansiji9,0,0.00,0.00,12,0,C++,41,0,0,0,0,0,0,0,9960,-,-,-,2332,0.00
quantstrafe,0,0.02,0.00,4,0,Python,22,8,0,0,0,3,0,0,1057,2.7,-,-,6924,0.02
quimey,0,0.00,0.00,8,0,C++,64,0,0,0,0,3,0,0,18096,-,-,-,2592,0.00
quizywiz,0,2.35,0.00,5,0,C++,95,0,0,0,0,3,0,0,13016,-,-,-,2656,1.53
qw4990,0,0.00,0.00,5,0,C++,99,0,0,0,0,5,0,0,20536,-,-,-,2636,0.00
qwertier,0,0.35,0.00,3,0,C++,76,0,0,0,0,0,0,0,20816,-,-,-,2296,0.24
qwerty787788,0,0.17,0.01,24,0,Java,149,0,0,0,0,0,72,0,2794,-,-,-,32416,0.15
rabbitTR,0,9.28,0.00,32,0,C++,68,0,0,0,0,0,0,0,22088,-,-,-,2484,6.71
rabot,0,0.04,0.00,11,0,Java,81,0,0,0,1,0,64,0,2125,-,-,java,21480,0.04
radicalviva,0,0.06,0.02,3,0,C++,46,0,0,0,0,0,816,0,14360,-,-,-,2456,0.00
ranaldmiao,0,0.00,0.00,19,0,C++,148,0,0,0,0,11,0,0,84272,-,-,-,2676,0.00
rankalee,-,-,-,10,-,C++,82,-,0,-,-15,0,-,-,53512,-,-,Timeout,-,-
real,0,0.01,0.00,15,0,C++,108,0,0,0,0,6,0,0,15280,-,-,-,2416,0.00
reus,0,0.00,0.00,20,0,C++,125,0,0,0,134,1,0,0,55552,-,-,underflow error reading the file,2624,0.00
reyk,0,0.01,0.00,4,0,C++,42,0,0,0,0,0,0,0,9904,-,-,-,2256,0.00
rgrig,0,0.00,0.00,3,0,C++,52,0,0,0,0,0,0,0,53400,-,-,-,2360,0.00
rho,0,0.20,0.00,13,0,Java,88,0,0,0,0,4,64,0,1808,-,-,-,34860,0.20
rishig,0,0.12,0.02,9,0,Python,93,496,0,0,0,3,0,3,3397,2.7,-,-,31848,0.10
rjjfdn,0,0.99,0.00,2,0,Java,48,0,0,0,0,2,72,0,1880,-,-,-,28708,0.99
rockwyc992,0,0.00,0.00,9,0,C++,63,0,0,0,0,0,0,0,8040,-,-,-,2320,0.00
rogerfgm,0,0.04,0.00,133,0,Java,730,0,0,0,1,195,64,0,15541,-,-,-,21564,0.03
romanandreev,-,-,-,5,-,C++,112,-,0,-,134,0,-,-,41304,-,-,Assertion failed,-,-
romd,0,0.17,0.00,7,0,Python,49,0,0,0,0,0,8,0,2368,2.7,-,-,6700,0.14
ronalchn,0,3.08,0.00,12,0,C++,66,0,0,0,0,6,0,0,51496,-,-,-,2592,2.40
ronnodas,0,0.03,0.00,3,0,Python,45,0,0,0,0,0,0,0,-,3.5,-,-,7784,0.03
rossSJTU,0,2.80,0.00,0,0,C++,80,0,0,0,0,0,0,0,44584,-,-,-,2336,2.11
ruclion,0,0.00,0.00,6,0,C++,100,0,0,0,0,0,816,0,10088,-,-,-,2728,0.00
ruippeixotog,-,-,-,20,-,C++,62,-,0,-,-15,0,-,-,39632,-,-,Timeout,-,-
rversteegen,0,0.13,0.01,22,0,Python,33,8,0,0,0,17,0,0,1636,2.7,-,-,21668,0.15
ryanaaa,0,1.22,0.00,7,0,C++,123,0,0,0,0,11,0,0,21616,-,-,-,2668,0.75
rzheng,0,0.18,0.01,4,0,Java,39,0,0,0,0,0,64,0,1689,-,-,-,27900,0.17
safarisoul,0,0.04,0.00,8,0,Java,69,0,0,0,1,2,64,0,2154,-,-,java,21504,0.04
saffah,0,0.57,0.00,0,0,C++,65,0,0,0,0,20,0,0,18880,-,-,-,2472,0.28
sajninredoc,0,0.00,0.00,11,0,C++,52,0,0,0,0,1,0,0,17432,-,-,-,2492,0.00
sakulasd,0,1.11,0.00,5,0,C++,106,0,0,0,0,4,0,0,19664,-,-,-,2620,0.74
sandy656692,0,0.00,0.00,6,0,C++,59,0,0,0,0,1,0,0,18000,-,-,-,2748,0.00
satashun,-,-,-,16,-,C++,114,-,0,-,-15,27,-,-,54288,-,-,Timeout,-,-
sate,-,-,-,16,-,C++,54,-,1,-,-1,2,-,-,-,-,Unknown error,-,-,-
scottwu,0,0.00,0.00,17,0,C++,91,0,0,0,0,6,0,0,33744,-,-,-,2508,0.00
sdq11111,-,-,-,3,-,C++,82,-,1,-,-1,0,-,-,-,-,expected primary-expression,-,-,-
sebasvega95,-,-,-,21,-,C++,114,-,0,-,-15,0,-,-,64328,-,-,Timeout,-,-
seeprybyrun,-,-,-,8,-,Python,65,-,0,-,1,17,-,-,2202,2.7,-,ImportError,-,-
segtree,-,-,-,3,-,Python,40,-,0,-,-15,0,-,-,2146,2.7,-,Timeout,-,-
sergio10barca,-,-,-,11,-,C++,143,-,0,-,-15,6,-,-,52048,-,-,Timeout,-,-
sevenkplus,0,0.02,0.00,11,0,C++,63,0,0,0,0,4,0,0,23464,-,-,-,2592,0.00
sevenzero,0,0.43,0.00,12,0,C++,88,0,0,0,0,0,816,0,36560,-,-,-,2808,0.28
sgtlaugh,0,0.00,0.00,20,0,C++,89,0,0,0,0,0,0,0,23144,-,-,-,2616,0.00
shaunren,0,0.00,0.00,22,0,C++,99,0,0,0,0,4,0,0,40600,-,-,-,2660,0.00
shaybenmoshe,-,-,-,66,-,C++,131,-,1,-,-1,23,-,-,-,-,Unknown error,-,-,-
shdut,0,0.00,0.00,2,0,C++,78,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1336,0.00
shifabin,0,0.00,0.00,1,0,C++,50,0,0,0,0,0,0,0,9768,-,-,-,2640,0.00
shimakaze,0,0.04,0.00,20,0,Python,110,0,0,0,0,3,8,0,3751,2.7,-,-,6960,0.04
shimomire,-,-,-,43,-,C++,246,-,0,-,-15,38,-,-,129904,-,-,Timeout,-,-
shindannin,0,0.00,0.00,70,0,C++,259,0,0,0,0,12,0,0,40960,-,-,-,2696,0.00
shravas,0,0.00,0.00,9,0,C,52,0,0,0,139,0,0,0,9280,-,-,Segmentation fault,1436,0.00
shzhtly,0,0.00,0.00,7,0,C++,107,0,0,0,0,2,0,0,21496,-,-,-,2768,0.00
sick821028,0,4.36,0.00,2,0,C++,139,0,0,0,0,1,0,0,21848,-,-,-,2440,2.93
sidky,0,9.75,0.16,37,0,C++,137,0,0,0,0,6,0,0,54784,-,-,-,2620,6.77
sigma425,0,0.00,0.00,0,0,C++,41,0,0,0,0,0,0,0,36528,-,-,-,2724,0.00
simolew,-,-,-,22,-,C++,94,-,1,-,-1,8,-,-,-,-,Unknown error,-,-,-
simp1eton,0,0.00,0.00,6,0,C++,46,0,0,0,0,0,0,0,10176,-,-,-,2444,0.00
sky58,0,0.02,0.00,0,0,C++,93,0,0,0,0,0,0,0,12240,-,-,-,2616,0.00
skyxuan,-,-,-,0,-,C++,44,-,0,-,-15,0,-,-,8616,-,-,Timeout,-,-
slert,0,0.00,0.00,6,0,C++,63,0,0,0,0,0,8,0,17448,-,-,-,2248,0.00
slowbro,0,0.01,0.00,12,0,C++,83,0,0,0,0,0,0,0,35576,-,-,-,2748,0.00
smxrwzdx,0,0.00,0.00,2,0,C++,270,0,0,0,0,0,0,0,19920,-,-,-,2496,0.00
snaury,0,0.00,0.00,3,0,C++,54,0,0,0,0,1,0,0,20648,-,-,-,2612,0.00
snihalani,0,0.00,0.00,9,0,C++,61,0,0,0,0,6,0,0,51176,-,-,-,2540,0.00
snowbear,0,0.00,0.00,30,0,C++,121,0,0,0,0,4,0,0,28520,-,-,-,2496,0.00
socketnaut,0,0.00,0.00,11,0,C++,32,0,0,0,0,0,0,0,9472,-,-,-,2612,0.00
sokokaleb,0,0.79,0.00,24,0,C++,149,0,0,0,0,2,0,0,25264,-,-,-,2504,0.55
sorrow17,-,-,-,8,-,C++,60,-,1,-,-1,0,-,-,-,-,Unknown error,-,-,-
sourspinach,0,0.00,0.00,8,0,C++,141,0,0,0,0,1,0,0,22824,-,-,-,2728,0.00
souta,-,-,-,2,-,Python,40,-,0,-,1,1,-,-,1476,2.7,-,TypeError,-,-
sp765,-,-,-,25,-,Python,64,-,0,-,-15,24,-,-,3984,2.7,-,Timeout,-,-
spalac24,0,1.21,0.00,19,0,Python,49,8,0,0,0,2,0,0,2202,2.7,-,-,6852,1.20
spnautilus,0,0.02,0.00,13,0,C++,79,0,0,0,0,4,0,0,22296,-,-,-,2628,0.00
spoon,0,0.00,0.00,23,0,C,73,0,0,0,139,0,0,0,7912,-,-,Segmentation fault,1428,0.00
square7,0,0.00,0.00,5,0,C++,59,0,0,0,0,0,0,0,22648,-,-,-,2644,0.00
squeespoon,0,0.00,0.00,9,0,C++,61,0,0,0,0,0,0,0,11912,-,-,-,2452,0.00
srou,0,0.00,0.00,6,0,C++,94,0,0,0,0,2,0,0,28288,-,-,-,2712,0.00
ssc1,0,0.03,0.00,0,0,Python,40,0,0,0,0,1,8,0,1336,2.7,-,-,6568,0.02
ssulbbang,-,-,-,13,-,C++,51,-,0,-,-15,0,-,-,21816,-,-,Timeout,-,-
stan,0,4.38,0.02,61,0,Java,351,0,0,0,0,5,64,0,915,-,-,-,60924,4.42
stanislav,-,-,-,5,-,Python,48,-,0,-,-15,0,-,-,2163,2.7,-,Timeout,-,-
stareven,-,-,-,4,-,Python,33,-,0,-,1,1,-,-,1684,2.7,-,Unknown,-,-
statscser,-,-,-,3,-,C++,53,-,0,-,-15,7,-,-,23712,-,-,Timeout,-,-
stetsyk,-,-,-,2,-,C++,86,-,1,-,-1,1,-,-,-,-,No such file or directory,-,-,-
stevenhao,0,0.08,0.00,4,0,Python,25,8,0,0,0,0,0,0,1800,2.7,-,-,6740,0.08
stolis,0,0.04,0.00,10,0,Java,61,0,0,0,1,0,64,0,2068,-,-,java,21676,0.04
stonebuddha,0,0.00,0.00,10,0,C++,65,0,0,0,0,0,0,0,35464,-,-,-,2384,0.00
stqn,0,0.01,0.00,10,0,C++,75,0,0,0,0,0,0,0,43600,-,-,-,2684,0.00
stubbscroll,0,0.96,0.00,9,0,C,69,256,0,0,0,1,0,0,9552, lm ,-,-,1708,0.96
stzgd,0,0.00,0.00,8,0,C++,59,0,0,0,0,0,0,0,25024,-,-,-,2284,0.00
sugim48,0,0.00,0.00,4,0,C++,62,0,0,0,0,0,0,0,43680,-,-,-,2784,0.00
suiyuan2009,0,0.00,0.00,19,0,C++,145,0,0,0,0,5,0,0,21760,-,-,-,2184,0.00
sune2,0,7.62,0.00,5,0,C++,96,0,0,0,0,1,0,0,87016,-,-,-,2600,5.27
surwdkgo,-,-,-,5,-,C++,58,-,1,-,-1,1,-,-,-,-,Unknown error,-,-,-
svm11,0,0.04,0.00,24,0,Java,197,0,0,0,1,5,64,0,1628,-,-,jav,21836,0.04
szefany,0,2.29,0.00,17,0,C++,109,0,0,0,0,0,0,0,20032,-,-,-,2404,1.67
szsz,0,0.04,0.00,12,0,C#,69,32,0,0,0,0,8,0,4096,-,-,-,11924,0.03
t3cmax,0,0.00,0.00,20,0,C++,99,0,0,0,0,11,0,0,35816,-,-,-,2344,0.00
t93,0,0.00,0.00,14,0,C++,91,0,0,0,0,4,0,0,22304,-,-,-,2728,0.00
tafit3,0,0.11,0.00,11,0,Java,91,0,0,0,0,0,64,0,2723,-,-,-,26192,0.10
tailed,-,-,-,12,-,C++,69,-,0,-,-15,7,-,-,60712,-,-,Timeout,-,-
takacsg84,0,6.37,0.00,9,0,C++,67,0,0,0,0,8,0,0,78080,-,-,-,2612,4.78
takio,0,0.00,0.00,2,0,C++,46,0,0,0,0,2,0,0,9800,-,-,-,2624,0.00
takise,-,-,-,33,-,C++,213,-,0,-,-15,3,-,-,88376,-,-,Timeout,-,-
tana,0,0.04,0.00,2,0,Python,60,8,0,0,0,9,0,0,1753,2.7,-,-,6976,0.03
tanakh,0,0.01,0.00,10,0,C++,49,0,0,0,0,0,0,0,19080,-,-,-,2480,0.00
tangyouze,-,-,-,5,-,C++,72,-,0,-,-15,5,-,-,40552,-,-,Timeout,-,-
tantian,0,0.00,0.00,5,0,C++,46,0,0,0,0,0,0,0,17728,-,-,-,2772,0.00
tatsy,0,0.00,0.00,36,0,C++,227,0,0,0,0,10,0,0,49872,-,-,-,2580,0.00
tckwok,0,0.00,0.00,5,0,C++,56,0,0,0,0,0,0,0,18216,-,-,-,2284,0.00
tcooke,0,0.04,0.00,40,0,Python,73,0,0,0,0,17,8,0,2569,2.7,-,-,6640,0.04
tehqin,-,-,-,11,-,Python,46,-,0,-,-15,0,-,-,2577,2.7,-,Timeout,-,-
tenderestfawn,0,0.00,0.00,37,0,C++,92,0,0,0,0,2,0,0,56464,-,-,-,2644,0.00
tensteps,0,0.00,0.00,10,0,C++,84,0,0,0,0,6,0,0,36112,-,-,-,2528,0.00
teoy,-,-,-,0,-,C++,111,-,1,-,-1,0,-,-,-,-,not declared,-,-,-
terashi,0,7.38,0.00,12,0,C++,78,0,0,0,0,5,0,0,64528,-,-,-,2512,5.49
theph,-,-,-,13,-,C++,81,-,0,-,-15,1,-,-,17960,-,-,Timeout,-,-
thnkndblv,0,3.73,0.00,19,0,C++,63,0,0,0,0,0,0,0,55064,-,-,-,2724,2.43
tigabunnie,-,-,-,4,-,C++,53,-,1,-,-1,3,-,-,-,-,not declared,-,-,-
timdumol,0,6.81,0.00,19,0,C++,175,0,0,0,0,3,0,0,39000,-,-,-,2612,4.67
timics23,0,0.00,0.00,13,0,C++,104,0,0,0,0,4,0,0,19672,-,-,-,2664,0.00
tmt514,0,2.95,0.00,4,0,C++,52,0,0,0,0,0,0,0,9592,-,-,-,2388,2.14
tokers,0,0.00,0.00,7,0,C++,84,0,0,0,0,8,0,0,10392,-,-,-,2464,0.00
tomconerly,0,0.25,0.01,2,0,Java,87,0,0,0,0,3,64,0,2327,-,-,-,33072,0.23
tomlau,0,1.05,0.00,13,0,C++,78,0,0,0,0,1,0,0,18136,-,-,-,2464,0.74
tongcx,-,-,-,10,-,Python,27,-,0,-,0,0,-,-,1147,2.7,-,-,-,-
tony810430,-,-,-,17,-,C++,77,-,0,-,-15,8,-,-,19304,-,-,Timeout,-,-
tonynater,0,0.00,0.00,16,0,C++,69,0,0,0,134,1,0,0,19288,-,-,underflow error reading the file,2476,0.00
top,0,0.49,0.00,14,0,C++,63,0,0,0,0,0,0,0,21640,-,-,-,2384,0.33
torus711,-,-,-,33,-,C++,177,-,0,-,-15,12,-,-,60304,-,-,Timeout,-,-
totoroXD,0,4.10,0.00,9,0,C++,101,0,0,0,0,22,0,0,48856,-,-,-,2704,2.86
tozangezan,0,0.00,0.00,0,0,C++,39,0,0,0,0,0,0,0,33448,-,-,-,2428,0.00
tracyzhu,0,0.01,0.00,9,0,C++,138,0,0,0,0,0,0,0,39632,-,-,-,2668,0.00
travm12,0,0.16,0.01,17,0,Java,93,0,0,0,0,0,72,0,2255,-,-,-,29104,0.19
trort,0,0.01,0.00,5,0,C++,53,0,-15,0,127,3,0,0,-,-,Timeout,Command not found,1424,0.00
trungpham90,0,8.42,0.06,72,0,Java,305,0,0,0,0,14,72,0,4956,-,-,-,289268,8.42
ttrkaya,0,5.28,3.07,32,0,C++,167,0,0,0,0,26,121168,0,41328,-,-,-,2588,0.78
tudejian,0,0.00,0.00,10,0,C++,87,0,0,0,0,1,0,0,19896,-,-,-,2616,0.00
txliang,0,0.41,0.02,2,0,C++,178,0,0,0,0,8,121000,0,22416,-,-,-,2680,0.25
tzupengwang,0,0.00,0.00,10,0,C++,72,0,0,0,0,4,0,0,40560,-,-,-,2548,0.00
udigoR,0,0.00,0.00,34,0,C++,158,0,1,0,127,4,0,0,-,-,Unknown error,Command not found,1372,0.00
udon,0,9.63,0.00,10,0,C++,101,0,0,0,0,0,0,0,75936,-,-,-,2672,7.16
unguguy,0,6.84,0.00,23,0,C++,143,0,0,0,0,0,0,0,54488,-,-,-,2596,4.84
unhooked,0,0.00,0.00,16,0,C++,86,0,0,0,0,0,0,0,43008,-,-,-,2688,0.00
untitledH,0,0.00,0.00,13,0,C++,99,0,0,0,0,4,0,0,9960,-,-,-,2624,0.00
ush,0,7.56,0.00,15,0,C++,111,0,0,0,0,0,0,0,56672,-,-,-,2788,5.39
usingtc,0,0.38,0.02,10,0,C++,86,0,0,0,0,0,120816,0,10288,-,-,-,2728,0.26
ustimaw,0,6.32,0.00,8,0,C++,74,0,0,0,0,0,0,0,49152,-,-,-,2480,4.28
utkarshkukreti2,0,0.00,0.00,7,0,C,44,0,0,0,0,0,0,0,7544, lm ,-,-,1392,0.00
uwi,0,0.04,0.00,19,0,Java,154,0,0,0,1,4,64,0,6072,-,-,java,21648,0.03
valensheep,0,0.00,0.00,7,0,C++,45,0,0,0,0,1,0,0,9848,-,-,-,2596,0.00
vasalf,0,6.47,0.03,16,0,C++,162,0,0,0,0,1,0,0,74944,-,-,-,8552,4.75
vector9x,0,3.37,0.00,22,0,C++,69,0,0,0,0,9,0,0,54128,-,-,-,2660,2.31
venco5,0,0.01,0.00,17,0,C++,165,0,0,0,0,12,0,0,73704,-,-,-,2412,0.00
venkat82,0,0.01,0.00,0,0,C++,45,0,0,0,0,0,0,0,11944,-,-,-,2648,0.00
verson,0,5.76,3.14,8,0,C++,87,0,0,0,0,0,120992,0,22592,-,-,-,2512,0.89
vexorian,-,-,-,54,-,C++,246,-,0,-,-15,50,-,-,31880,-,-,Timeout,-,-
vfleaking,0,0.00,0.00,11,0,C++,67,0,0,0,0,0,0,0,22640,-,-,-,2692,0.00
vici,-,-,-,8,-,C++,85,-,1,-,-1,1,-,-,-,-,not declared,-,-,-
victorgodet,0,0.38,0.01,40,0,Java,120,0,0,0,0,5,72,0,3063,-,-,-,63476,0.43
victorxu,0,0.13,0.02,2,0,Java,95,0,0,0,0,12,72,0,2768,-,-,-,27560,0.10
vient123,0,0.93,0.02,4,0,C++,55,0,0,0,0,0,120848,0,20800,-,-,-,2600,0.61
vishwacs111,0,0.04,0.00,1,0,Java,82,0,0,0,1,2,64,0,2317,-,-,jav,21636,0.04
vitruvius,0,0.14,0.00,15,0,Java,85,0,0,0,0,60,64,0,2292,-,-,-,26444,0.14
vlade087,0,0.00,0.00,5,0,C++,117,0,0,0,0,7,0,0,102288,-,-,-,2684,0.00
vladklyachin,0,0.00,0.00,4,0,C++,50,0,0,0,0,2,0,0,8848,-,-,-,2588,0.00
vovapolu,-,-,-,11,-,C++,93,-,1,-,-1,5,-,-,-,-,No such file or directory,-,-,-
vovka,0,0.00,0.00,25,0,C++,79,0,0,0,0,0,0,0,9664,-,-,-,2044,0.00
vpj,-,-,-,18,-,C++,103,-,0,-,-15,7,-,-,22816,-,-,Timeout,-,-
vyxaryx,0,0.09,0.00,18,0,Java,112,0,0,0,0,45,72,0,2837,-,-,-,25376,0.09
wafrelka,0,0.00,0.00,24,0,C++,65,0,0,0,0,4,0,0,66392,-,-,-,2680,0.00
wan92hy,-,-,-,8,-,Python,43,-,0,-,1,0,-,-,1940,2.7,-,Unknown,-,-
wang108,-,-,-,13,-,Java,89,-,0,-,1,0,-,-,2142,-,-,-,-,-
wangzhihao,0,0.00,0.00,10,0,C++,55,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1376,0.00
watcharin,0,0.00,0.00,56,0,C++,165,0,0,0,0,16,0,0,48720,-,-,-,2540,0.00
waterfalls,0,0.00,0.00,4,0,C++,35,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1380,0.00
wcwswswws,0,0.00,0.00,11,0,C++,90,0,0,0,0,0,0,0,21712,-,-,-,2068,0.00
wegnahz,0,0.07,0.00,6,0,Python,32,0,0,0,0,3,8,0,1315,2.7,-,-,6752,0.07
wenli,0,0.00,0.00,3,0,C++,48,0,0,0,0,2,0,0,10280,-,-,-,2592,0.00
wereFluke,0,4.82,0.00,9,0,C++,88,0,0,0,0,4,0,0,53344,-,-,-,2640,3.40
whoami,0,0.00,0.00,1,0,C++,108,0,0,0,0,0,0,0,21336,-,-,-,2132,0.00
williamjli,0,0.11,0.00,58,0,Java,70,0,0,0,0,1,72,0,2403,-,-,-,25916,0.10
winger,0,0.08,0.01,27,0,Java,126,0,0,0,0,0,72,0,2695,-,-,-,26552,0.07
wistful,0,0.07,0.00,33,0,Java,197,0,0,0,0,0,72,0,2112,-,-,-,25736,0.07
wjh720,0,0.01,0.00,0,0,C++,60,8,0,0,0,0,0,0,19432,-,-,-,2232,0.00
wmx16835,0,0.00,0.00,18,0,C++,227,0,1,0,127,6,0,0,-,-,Unknown error,Command not found,1384,0.00
wodesuck,0,0.01,0.00,7,0,C++,56,0,0,0,0,0,0,0,22896,-,-,-,2396,0.00
wonstin,0,8.80,0.00,15,0,Python,60,8,0,0,0,1,8,0,3622,2.7,-,-,7176,8.80
woodpecker112358,0,0.00,0.00,2,0,C++,136,0,0,0,0,24,0,0,46472,-,-,-,2484,0.00
woqja125,0,0.00,0.00,3,0,C++,100,0,0,0,0,0,0,0,34824,-,-,-,2216,0.00
wronkyn,0,0.03,0.00,8,0,Python,30,8,0,0,0,1,0,0,1436,2.7,-,-,7220,0.02
wufy,0,0.00,0.00,1,0,C++,139,0,0,0,0,0,0,0,18896,-,-,-,2728,0.00
wx2486,0,0.00,0.00,3,0,C++,47,0,0,0,0,1,0,0,17424,-,-,-,2496,0.00
xiaodao,-,-,-,157,-,C++,635,-,0,-,-15,58,-,-,62768,-,-,Timeout,-,-
xiaolixiaoyi,0,0.00,0.00,5,0,C++,57,0,0,0,0,0,0,0,9960,-,-,-,2456,0.00
xiaowuc1,0,1.05,0.04,10,0,Java,155,0,0,0,0,0,72,0,3815,-,-,-,159996,1.00
xiaoxin1,-,-,-,0,-,C,43,-,1,-,-1,0,-,-,9360,-,No such file or directory,-,-,-
xing89qs,0,0.00,0.00,7,0,C++,103,0,0,0,0,1,0,0,22360,-,-,-,2640,0.00
xllend3,0,0.00,0.00,1,0,C++,65,0,0,0,0,7,0,0,20448,-,-,-,4400,0.00
xorfire,-,-,-,14,-,C++,116,-,0,-,-15,0,-,-,45920,-,-,Timeout,-,-
xs0,-,-,-,18,-,Java,74,-,1,-,-1,0,-,-,-,-,Unknown error,-,-,-
xu3kev,0,0.01,0.00,7,0,C++,60,0,0,0,0,2,0,0,22536,-,-,-,2476,0.00
xycai,0,0.00,0.00,9,0,C++,54,0,1,0,127,3,0,0,-,-,Unknown error,Command not found,1364,0.00
xyiyy,0,0.00,0.00,6,0,C++,112,0,0,0,134,5,0,0,22024,-,-,underflow error reading the file,2756,0.00
xylo,0,0.00,0.00,5,0,C,54,0,0,0,0,0,0,0,7728, lm ,-,-,1428,0.00
xyz111,0,0.00,0.00,9,0,C++,79,0,0,0,0,0,0,0,18152,-,-,-,2360,0.00
y3eadgbe,-,-,-,19,-,C++,91,-,0,-,-15,12,-,-,49976,-,-,Timeout,-,-
yangsiy,0,0.00,0.00,3,0,C++,52,0,0,0,0,0,8,0,10264,-,-,-,2616,0.00
yaniv1989,-,-,-,15,-,C++,75,-,0,-,-15,2,-,-,59712,-,-,Timeout,-,-
yaoshimax,0,4.97,0.00,5,0,C++,80,0,0,0,0,0,0,0,49640,-,-,-,2416,3.62
yaray,0,1.12,0.00,6,0,C++,79,0,0,0,0,0,0,0,17784,-,-,-,2440,0.81
ydc,0,0.00,0.00,0,0,C++,98,0,0,0,0,0,0,0,19840,-,-,-,2536,0.00
yehara,0,0.04,0.00,6,0,Java,56,0,0,0,1,1,64,0,1992,-,-,java,21400,0.04
yep,-,-,-,4,-,Java,58,-,1,-,-1,0,-,-,-,-,unmappable character for encoding UTF8,-,-,-
yesenarman,0,0.01,0.00,8,0,C++,55,0,0,0,0,31,0,0,22624,-,-,-,2636,0.00
yetinam,0,0.00,0.00,3,0,C++,66,0,0,0,0,3,0,0,23400,-,-,-,2624,0.00
yett,0,0.00,0.00,6,0,C++,62,0,0,0,0,0,0,0,10240,-,-,-,2488,0.00
yingted,-,-,-,0,-,Python,34,-,0,-,1,1,-,-,2089,2.7,-,TypeError,-,-
yisun,0,0.00,0.00,17,0,C++,86,0,0,0,0,31,0,0,37168,-,-,-,2484,0.00
ynasu,-,-,-,1,-,Python,45,-,0,-,-15,1,-,-,1800,2.7,-,Timeout,-,-
yongheng5871,0,2.18,0.00,5,0,C++,84,0,0,0,0,3,0,0,9976,-,-,-,4532,1.50
yosupot,0,0.01,0.00,19,0,C++,120,0,0,0,0,19,0,0,51424,-,-,-,2608,0.00
yswtt,0,0.00,0.00,9,0,C++,72,0,0,0,0,0,0,0,10152,-,-,-,2592,0.00
ytau,0,0.00,0.00,6,0,C++,38,0,0,0,0,0,0,0,9400,-,-,-,2352,0.00
ytj,-,-,-,13,-,C++,78,-,1,-,-1,1,-,-,-,-,Unknown error,-,-,-
yubowenok,0,0.00,0.00,5,0,C++,75,0,0,0,0,0,0,0,9976,-,-,-,2612,0.00
yudx,0,0.00,0.00,4,0,C++,69,0,0,0,0,0,0,0,19504,-,-,-,2856,0.00
yum,-,-,-,2,-,C++,63,-,0,-,-15,0,-,-,56208,-,-,Timeout,-,-
yunjiangster,0,0.15,0.00,6,0,Python,32,8,0,0,0,6,0,0,1706,2.7,-,-,6792,0.14
yunoac,0,0.04,0.00,14,0,Java,126,0,0,0,1,7,64,0,3474,-,-,java,21416,0.04
yuxuelu9,0,0.00,0.00,3,0,C++,97,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1376,0.00
yuzmukhametov,0,0.00,0.00,17,0,C++,124,0,0,0,0,2,0,0,40032,-,-,-,2624,0.00
yzyz,0,3.47,0.00,10,0,C++,73,0,0,0,0,6,0,0,39112,-,-,-,2508,2.35
zapray,0,0.00,0.00,15,0,C++,81,0,0,0,0,0,0,0,29560,-,-,-,2748,0.00
zaspire,0,0.00,0.00,5,0,C++,66,0,0,0,0,0,0,0,18296,-,-,-,2616,0.00
zck921031,0,0.01,0.00,15,0,C++,240,0,0,0,0,13,0,0,27216,-,-,-,2604,0.00
zcz,0,0.04,0.00,16,0,Java,88,0,0,0,1,1,64,0,2840,-,-,java,21664,0.03
zec23456,0,0.00,0.00,0,0,C++,66,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1400,0.00
zentorwie,0,0.67,0.00,12,0,C++,70,0,0,0,0,5,0,0,22448,-,-,-,2596,0.48
zentropy,0,2.00,0.00,19,0,C++,129,0,0,0,0,0,0,0,39992,-,-,-,2344,1.49
zerokugi,0,0.01,0.00,8,0,C++,112,0,0,0,0,0,0,0,49600,-,-,-,2908,0.00
zerotrac,-,-,-,11,-,C++,113,-,0,-,-15,0,-,-,22640,-,-,Timeout,-,-
zetamoo,0,0.00,0.00,14,0,C++,97,0,0,0,0,8,0,0,46824,-,-,-,2500,0.00
zhanghy,0,0.00,0.00,9,0,C++,85,0,0,0,0,1,0,0,20912,-,-,-,2644,0.00
