user_id,syatem_time,wall_clock,blanks,avg_memory,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,max_RAM,user_time
mimo31,0.00,0.00,9,0,C#,-,116,0,2,0,0,2,0,0,0,12028,0.00
george24601,0.00,0.00,31,0,C++,-,66,0,0,0,0,0,21,0,0,2548,0.00
rzheng,0.00,0.07,6,0,java,-,62,0,0,0,0,0,0,64,0,24932,0.08
wiz4rd,0.00,0.01,8,0,Python,3.5,43,0,2,0,0,2,2,0,0,7276,0.00
yurp,-,-,28,-,C++,-,102,-,-1,-,-,-1,0,-,-,-,-
kushagrasurana,0.00,0.00,9,0,C++,-,156,0,0,0,0,0,3,0,0,2476,0.00
lkmtue,0.00,0.00,3,0,C++,-,47,0,134,0,0,134,0,0,0,2588,0.00
bigfinsquid,0.00,0.00,11,0,C++,-,67,0,0,0,0,0,1,0,0,2636,0.00
Witalia,0.00,0.00,14,0,C++,-,121,0,134,0,0,134,1,0,0,2680,0.00
Thundzz,0.00,0.01,6,0,Python,2.7,30,8,0,0,0,0,0,0,0,6552,0.00
frogineer,0.00,0.00,6,0,C++,-,55,0,0,0,0,0,0,0,0,2616,0.00
Veidt,0.00,0.00,9,0,C++,-,44,0,0,0,0,0,0,0,0,2464,0.00
astrofrog,0.00,0.00,8,0,Python,3.5,36,0,2,0,0,2,2,0,0,7216,0.00
k1nval,0.00,0.00,21,0,C++,-,139,0,134,0,0,134,2,0,0,2680,0.00
amucoder,0.00,0.00,12,0,C++,-,47,0,0,0,0,0,0,0,0,2460,0.00
Gwittaegi,-,-,6,-,C++,-,49,-,-15,-,-,-15,0,-,-,-,-
MOosoOl,0.00,0.00,3,0,C++,-,40,0,0,0,0,0,0,8,0,2548,0.00
chpipis,-,-,24,-,C++,-,67,-,-15,-,-,-15,0,-,-,-,-
saisumit,-,-,21,-,C++,-,56,-,-15,-,-,-15,17,-,-,-,-
yesnot,0.00,0.00,11,0,C++,-,105,0,0,0,0,0,3,0,0,2608,0.00
Warmer,0.00,0.00,6,0,C++,-,91,0,0,0,0,0,8,0,0,2560,0.00
ChienYu,0.00,0.00,6,0,Python,2.7,29,8,0,0,0,0,0,0,0,6628,0.00
lostinlogfile,-,-,9,-,C++,-,98,-,-15,-,-,-15,7,-,-,-,-
jwg,0.00,0.00,18,0,Python,2.7,36,0,0,0,0,0,2,0,0,7124,0.00
ziadouf,-,-,14,-,C++,-,84,-,-15,-,-,-15,1,-,-,-,-
t3cmax,0.00,0.00,13,0,C++,-,61,0,0,0,0,0,0,0,0,2516,0.00
tnakano,0.00,0.00,6,0,C++,-,66,0,0,0,0,0,0,0,0,2492,0.00
MaksK,0.00,0.01,6,0,Python,3.5,35,0,2,0,0,2,0,0,0,7176,0.00
Pkkm,0.00,0.00,16,0,C++,-,90,0,0,0,0,0,1,0,0,2608,0.00
maximaxi,0.00,0.00,3,0,C++,-,63,0,0,0,0,0,0,0,0,2652,0.00
manish712,0.00,0.00,7,0,C++,-,108,0,0,0,0,0,0,0,0,2484,0.00
Alamin,0.00,0.00,12,0,C++,-,88,0,0,0,0,0,7,0,0,2620,0.00
f1u77y,0.00,0.01,4,0,Python,3.5,30,0,2,0,0,2,1,0,0,7180,0.00
DerrickT,0.00,0.04,17,0,java,-,89,0,1,0,0,1,0,64,0,21796,0.04
olalia,0.00,0.00,23,0,C++,-,61,0,0,0,0,0,0,0,0,2636,0.00
lastonephy,0.00,0.00,3,0,C++,-,87,0,0,0,0,0,0,0,0,2076,0.00
Pish4,-,-,5,-,C++,-,52,-,-15,-,-,-15,0,-,-,-,-
IlyarSM,0.00,0.00,10,0,C++,-,85,0,0,0,0,0,0,0,0,2504,0.00
shenjiaqi,0.00,0.00,3,0,C++,-,58,0,0,0,0,0,0,0,0,2604,0.00
faiface,0.00,0.00,10,0,C++,-,53,0,0,0,0,0,3,0,0,2484,0.00
Lucienooooa,0.00,0.01,2,0,Python,3.5,19,0,2,0,0,2,0,0,0,7200,0.00
thav,0.00,0.00,3,0,C++,-,48,0,0,0,0,0,0,0,0,2644,0.00
CoderINusE,3.40,4.30,11,0,C++,-,65,0,0,0,0,0,1,129152,0,2624,0.89
wsdavidson,0.00,0.05,18,0,java,-,100,0,0,0,0,0,3,64,0,21644,0.04
chiselko6,-,-,11,-,C++,-,144,-,-15,-,-,-15,1,-,-,-,-
archit09jain,0.00,0.00,38,0,C++,-,92,0,134,0,0,134,4,0,0,2600,0.00
Kompu,0.00,0.00,3,0,C++,-,53,0,0,0,0,0,0,0,0,2660,0.00
mrozik,0.00,0.00,15,0,C++,-,80,0,0,0,0,0,0,0,0,2352,0.00
KenjiH,0.00,0.00,9,0,C++,-,68,0,0,0,0,0,0,0,0,2508,0.00
Tunabrain,0.00,0.00,7,0,C++,-,46,0,0,0,0,0,0,0,0,2512,0.00
samurdhilbk,0.00,0.00,4,0,C++,-,91,0,0,0,0,0,3,0,0,2724,0.00
Samjay,0.00,0.07,23,0,java,-,185,0,1,0,0,1,6,64,0,21560,0.06
vtantia,0.00,0.00,5,0,C++,-,40,0,0,0,0,0,1,0,0,2684,0.00
lyc2147483647,0.00,0.00,0,0,C++,-,61,0,139,0,0,139,0,0,0,2380,0.00
fifiman,0.00,0.00,41,0,C++,-,92,0,134,0,0,134,5,0,0,2532,0.00
jc746,0.00,0.00,6,0,Python,2.7,41,8,1,0,0,1,2,0,0,6460,0.00
pzmrzy,0.00,0.00,1,0,Python,2.7,33,0,2,0,0,2,1,0,0,6224,0.00
Tomoki,0.00,0.00,14,0,C++,-,145,0,0,0,0,0,0,0,0,2528,0.00
Sealight,0.00,0.00,22,0,C#,-,111,0,2,0,0,2,5,0,0,12088,0.00
Moshin,-,-,30,-,java,-,84,-,-1,-,-,-1,3,-,-,-,-
Pascualino,0.00,0.00,20,0,C++,-,61,0,0,0,0,0,0,0,0,2640,0.00
BennyCarina,0.00,0.00,9,0,C++,-,63,0,0,0,0,0,2,0,0,2480,0.00
icnhoukdsiih,0.00,0.00,0,0,C++,-,42,0,0,0,0,0,0,0,0,2608,0.00
pyk2,0.00,0.00,5,0,C,-,51,0,0,0,0,0,0,0,0,2360,0.00
SLMT,0.02,0.05,17,0,java,-,75,0,1,0,0,1,8,64,0,21504,0.02
ttauruss,0.00,0.00,5,0,C++,-,52,0,0,0,0,0,0,0,0,2492,0.00
Dalimil,0.00,0.00,10,0,C++,-,75,0,0,0,0,0,5,0,0,2492,0.00
err0r,-,-,30,-,C++,-,88,-,-1,-,-,-1,1,-,-,-,-
Entropy30,0.00,0.00,15,0,C++,-,59,0,134,0,0,134,3,0,0,2588,0.00
akhtyamovpavel,0.00,0.00,15,0,C++,-,83,0,0,0,0,0,11,0,0,2624,0.00
petil777,0.00,0.00,1,0,C++,-,51,0,0,0,0,0,5,0,0,2556,0.00
Mehwar,0.00,0.01,4,0,Python,2.7,34,8,0,0,0,0,1,0,0,6752,0.00
Maksim,0.00,0.00,8,0,C++,-,77,0,0,0,0,0,3,0,0,2492,0.00
Ratmir15,0.01,0.05,5,0,java,-,109,0,1,0,0,1,2,64,0,21572,0.03
layersof,0.00,0.01,11,0,Python,2.7,40,0,0,0,0,0,4,0,0,6508,0.00
asembl,0.00,0.00,9,0,C++,-,51,0,0,0,0,0,0,0,0,2320,0.00
hiro116s,-,-,35,-,java,-,170,-,-1,-,-,-1,1,-,-,-,-
brnn,0.00,0.00,9,0,C++,-,54,0,0,0,0,0,0,0,0,2620,0.00
NILESHMITTAL,0.00,0.00,20,0,C++,-,61,0,0,0,0,0,3,0,0,2504,0.00
tgoulart,0.00,0.00,11,0,C++,-,72,0,0,0,0,0,1,0,0,2608,0.00
Kuyan,0.00,0.00,4,0,C++,-,78,0,139,0,0,139,0,0,0,2280,0.00
axp,0.00,0.00,3,0,C++,-,66,0,0,0,0,0,6,0,0,2684,0.00
Glycine,0.01,0.04,10,0,java,-,66,0,1,0,0,1,0,64,0,21796,0.03
Kurczak,-,-,7,-,java,-,71,-,-1,-,-,-1,4,-,-,-,-
Makosaurus,0.00,0.01,25,0,C#,-,114,160,1,0,0,1,0,0,1,13160,0.00
layor,0.00,0.00,4,0,C++,-,72,0,0,0,0,0,0,0,0,2200,0.00
MsrButterfly,0.00,0.00,4,0,C++,-,70,0,0,0,0,0,0,0,0,2688,0.00
abhisheksaini,0.00,0.00,12,0,C++,-,113,0,0,0,0,0,29,0,0,2724,0.00
israela,0.00,0.00,7,0,Python,2.7,38,0,0,0,0,0,0,8,0,6376,0.00
doktoren,0.00,0.00,2,0,Python,2.7,25,8,0,0,0,0,0,0,0,6444,0.00
icyfire,-,-,8,-,C++,-,93,-,-15,-,-,-15,0,-,-,-,-
MayankRastogi,0.04,0.08,7,0,C++,-,57,0,0,0,0,0,14,1648,0,2392,0.04
HenrikRueping,0.00,0.00,1,0,Python,2.7,23,0,2,0,0,2,0,0,0,6180,0.00
tapan0007,0.00,0.00,3,0,C++,-,88,0,0,0,0,0,2,0,0,2500,0.00
SerVasilich,0.00,0.01,3,0,Python,3.5,21,0,2,0,0,2,1,0,0,7156,0.00
tky,0.00,0.01,7,0,Python,3.5,29,0,2,0,0,2,2,0,0,7276,0.01
AlohaTack,0.00,0.00,7,0,C++,-,50,0,0,0,0,0,0,0,0,2600,0.00
HSH,0.00,0.08,20,0,java,-,82,0,0,0,0,0,0,64,0,25184,0.09
chiya,0.00,0.00,3,0,C++,-,46,0,0,0,0,0,2,0,0,2452,0.00
penguin2,0.00,0.00,10,0,C++,-,73,0,0,0,0,0,1,816,0,2388,0.00
matrixit,0.00,0.00,8,0,C++,-,112,0,134,0,0,134,0,0,0,2652,0.00
SathishkumarP,0.00,0.00,30,0,C++,-,154,0,0,0,0,0,7,0,0,2456,0.00
thundercracker,0.02,0.39,13,0,C++,-,54,0,0,0,0,0,0,129000,0,2576,0.36
YakovPolykovsky,0.00,0.00,25,0,C++,-,59,0,0,0,0,0,52,0,0,2616,0.00
y3eadgbe,0.00,0.00,6,0,C++,-,45,0,0,0,0,0,0,0,0,2532,0.00
abhisar17,0.00,0.00,5,0,C++,-,99,0,0,0,0,0,3,0,0,2532,0.00
bcurcio,0.00,0.00,9,0,C++,-,39,0,0,0,0,0,0,0,0,2568,0.00
lazyBit,0.00,0.00,16,0,C++,-,118,0,0,0,0,0,5,0,0,2620,0.00
JackWindows,0.00,0.01,5,0,Python,3.5,37,0,2,0,0,2,1,0,0,7196,0.00
TheLegendaryDuke,0.00,0.00,2,0,C++,-,60,0,0,0,0,0,1,0,0,2476,0.00
SuperBidi,0.00,0.05,61,0,java,-,364,0,0,0,0,0,8,64,0,22116,0.04
varkor,0.00,0.00,4,0,Python,2.7,31,0,2,0,0,2,0,0,0,6140,0.00
luc4sdreyer,0.00,0.04,26,0,java,-,173,0,1,0,0,1,7,64,0,21640,0.04
Tas,0.00,0.00,20,0,C++,-,44,0,0,0,0,0,1,0,0,2480,0.00
BistrigovaAnastasiya,0.00,0.00,5,0,C++,-,80,0,0,0,0,0,1,0,0,2608,0.00
juliuswwj,0.00,0.00,8,0,C++,-,56,0,0,0,0,0,0,0,0,2608,0.00
nike0good,-,-,3,-,C++,-,70,-,-15,-,-,-15,0,-,-,-,-
jki14,0.00,0.00,41,0,C++,-,494,0,0,0,0,0,17,0,0,2696,0.00
BenjaminStienlet,0.00,0.05,17,0,java,-,62,0,1,0,0,1,0,64,0,21620,0.04
Silveew,0.00,0.01,21,0,Python,2.7,47,8,0,0,0,0,1,0,0,6560,0.00
zenus,0.00,0.00,14,0,C++,-,48,0,0,0,0,0,0,0,0,2564,0.00
RiHL,0.00,0.00,9,0,C++,-,43,0,0,0,0,0,0,0,0,2376,0.00
stanlee,0.00,0.00,7,0,C++,-,46,0,139,0,0,139,0,0,0,2092,0.00
mmlmesic,0.00,0.00,21,0,C++,-,61,0,139,0,0,139,2,0,0,1956,0.00
Boeing,0.00,0.00,0,0,Python,3.5,30,0,2,0,0,2,1,0,0,7212,0.00
nagyt,-,-,8,-,C++,-,63,-,-1,-,-,-1,2,-,-,-,-
Danielpp,-,-,20,-,C++,-,94,-,-1,-,-,-1,0,-,-,-,-
frankm96,0.00,0.07,15,0,java,-,82,0,1,0,0,1,3,64,0,23400,0.06
anandpatel9998,0.01,0.06,10,0,java,-,210,0,1,0,0,1,1,64,0,21792,0.05
ddxofy,-,-,13,-,C++,-,116,-,-15,-,-,-15,32,-,-,-,-
ghostrike,0.00,0.00,2,0,C++,-,51,0,0,0,0,0,3,0,0,2388,0.00
mihau,0.00,0.00,4,0,Python,2.7,40,8,0,0,0,0,0,0,0,6916,0.00
acslk,-,-,10,-,C++,-,44,-,-1,-,-,-1,0,-,-,-,-
logan12358,0.00,0.00,1,0,C++,-,40,0,0,0,0,0,0,0,0,2436,0.00
RalfKistner,0.00,0.01,7,0,Python,3.5,31,0,2,0,0,2,3,0,0,7228,0.00
casvel,0.00,0.00,17,0,C++,-,78,0,0,0,0,0,1,0,0,2748,0.00
Jirka,0.00,0.00,4,0,Python,2.7,40,0,2,0,0,2,7,0,0,6196,0.00
Ummae,0.00,0.00,2,0,Python,2.7,23,8,0,0,0,0,2,0,0,6580,0.00
puyolover,0.00,0.00,9,0,C++,-,77,0,0,0,0,0,0,0,0,2280,0.00
a3nm,0.00,0.03,0,0,C++,-,39,0,0,0,0,0,0,0,0,2284,0.00
rlara,0.00,0.00,6,0,C++,-,47,0,0,0,0,0,2,0,0,2480,0.00
Palash29,0.00,0.01,0,0,Python,3.5,43,0,2,0,0,2,0,0,0,7212,0.01
yrtchn,0.00,0.01,14,0,C#,-,112,0,2,0,0,2,3,0,0,12016,0.00
IlyaYakovlev,0.00,0.00,10,0,C++,-,96,0,0,0,0,0,0,0,0,2516,0.00
net12k44,0.00,0.00,9,0,C++,-,35,0,0,0,0,0,0,0,0,2564,0.00
chaudharydtu,0.00,0.00,13,0,C++,-,68,0,0,0,0,0,0,0,0,2380,0.00
vitaestart,0.00,0.00,6,0,C++,-,53,0,0,0,0,0,0,0,0,2532,0.00
ibra,-,-,29,-,C++,-,107,-,-15,-,-,-15,0,-,-,-,-
zAlbee,0.00,0.05,6,0,java,-,70,0,0,0,0,0,4,64,0,21912,0.04
DenRaskovalov,0.00,0.00,8,0,C++,-,90,0,0,0,0,0,0,0,0,2272,0.00
sirnodin,0.00,0.00,0,0,C++,-,54,0,0,0,0,0,1,0,0,2556,0.00
pahan,0.00,0.00,4,0,C++,-,53,0,0,0,0,0,0,0,0,2624,0.00
mkoijn,0.00,0.00,8,0,C++,-,87,0,0,0,0,0,0,0,0,2656,0.00
chamathK,0.00,0.05,22,0,java,-,164,0,1,0,0,1,10,64,0,21732,0.04
Jani99,0.00,0.00,21,0,C++,-,51,0,0,0,0,0,0,0,0,2540,0.00
Ifni,0.00,0.01,7,0,Python,3.5,34,0,2,0,0,2,0,0,0,7224,0.00
Kraj,0.00,0.00,12,0,C++,-,51,0,0,0,0,0,0,8,0,2456,0.00
inutard,0.00,0.00,7,0,C++,-,65,0,0,0,0,0,4,0,0,2660,0.00
bamilan,0.00,0.00,21,0,C++,-,64,0,0,0,0,0,0,0,0,2544,0.00
lshmouse,0.00,0.00,4,0,C++,-,50,0,0,0,0,0,0,0,0,2376,0.00
kieronb,0.00,0.01,7,0,Python,2.7,46,8,0,0,0,0,1,0,0,7404,0.00
jdoerrie,0.00,0.00,17,0,C++,-,163,0,0,0,0,0,10,0,0,2500,0.00
KrK,0.00,0.00,3,0,C++,-,35,0,0,0,0,0,0,0,0,2612,0.00
hmlON,0.00,0.00,33,0,C++,-,70,0,0,0,0,0,0,0,0,2596,0.00
palys,0.00,0.05,31,0,java,-,125,0,1,0,0,1,0,64,0,21504,0.05
abhilekh041992,0.00,0.00,29,0,C++,-,64,0,0,0,0,0,0,0,0,2700,0.00
AravindaDP,0.00,0.00,9,0,C#,-,123,0,2,0,0,2,2,0,0,12088,0.00
poly,0.00,0.00,3,0,Python,2.7,28,8,0,0,0,0,0,0,0,6580,0.00
ArthasMenethil,0.00,0.00,4,0,C++,-,45,0,0,0,0,0,0,0,0,2620,0.00
takotakot,0.00,0.00,15,0,C++,-,93,0,0,0,0,0,6,0,0,2640,0.00
AsGreyWolf,0.00,0.00,2,0,C++,-,60,0,0,0,0,0,0,0,0,2416,0.00
gvalli,0.00,0.01,6,0,Python,2.7,32,0,0,0,0,0,6,0,0,6740,0.00
KenjiChao,0.00,0.05,24,0,java,-,109,0,0,0,0,0,10,64,0,21940,0.05
xuzhenjia,0.00,0.00,1,0,C++,-,61,0,0,0,0,0,0,0,0,2472,0.00
rchardx,0.00,0.00,8,0,C++,-,86,0,0,0,0,0,0,0,0,2480,0.00
ivplay,0.00,0.00,43,0,C++,-,438,0,0,0,0,0,23,0,0,2576,0.00
zhangk,0.00,0.00,3,0,C++,-,52,0,0,0,0,0,0,0,0,2380,0.00
TerrencePark,0.00,0.08,18,0,java,-,120,0,0,0,0,0,0,64,0,22144,0.07
Quigi,0.00,0.00,5,0,C++,-,36,0,0,0,0,0,3,0,0,2492,0.00
Haffi,0.00,0.01,1,0,Python,2.7,18,8,0,0,0,0,4,0,0,6636,0.00
VladGavrila,0.00,0.00,14,0,C++,-,47,0,0,0,0,0,0,0,0,2240,0.00
Fantoccini,0.00,0.00,4,0,Python,2.7,47,0,2,0,0,2,0,0,0,6220,0.00
martinezgjuan,0.00,0.05,24,0,java,-,124,0,0,0,0,0,4,64,0,21788,0.04
zscoder,-,-,4,-,C++,-,60,-,-1,-,-,-1,0,-,-,-,-
defias,-,-,28,-,C++,-,110,-,-1,-,-,-1,6,-,-,-,-
CodingMonk,0.00,0.00,7,0,Python,2.7,29,8,0,0,0,0,0,0,0,6980,0.00
PhilipsT,0.00,0.00,5,0,C++,-,39,0,0,0,0,0,0,0,0,2292,0.00
cosminC79,0.00,0.00,16,0,C++,-,73,0,0,0,0,0,0,0,0,2612,0.00
jaymanmsu,0.00,0.00,2,0,Python,2.7,25,0,0,0,0,0,0,0,0,6880,0.00
Caesar11,0.00,0.00,6,0,C++,-,59,0,0,0,0,0,0,0,0,2072,0.00
adelnobel,0.00,0.00,12,0,C++,-,66,0,134,0,0,134,0,0,0,2516,0.00
Smurf,-,-,23,-,java,-,73,-,-1,-,-,-1,0,-,-,-,-
freak93,0.00,0.01,2,0,Python,3.5,23,0,2,0,0,2,0,0,0,7224,0.00
Leenia,0.00,0.00,12,0,C++,-,66,0,0,0,0,0,0,0,0,2580,0.00
fujiaozhu,0.00,0.00,8,0,C++,-,95,0,0,0,0,0,1,0,0,2544,0.00
Mushegh,0.00,0.00,3,0,C++,-,76,0,0,0,0,0,0,0,0,2644,0.00
CosmosLee,0.00,0.00,11,0,C++,-,91,0,134,0,0,134,2,0,0,2460,0.00
vystrela,0.01,0.05,26,0,java,-,110,0,1,0,0,1,1,64,0,21652,0.03
dark9,-,-,0,-,C++,-,71,-,-15,-,-,-15,35,-,-,-,-
EdwardSun0909,0.00,0.00,0,0,C++,-,48,0,0,0,0,0,0,0,0,2612,0.00
cdkrot,0.00,0.00,19,0,C++,-,87,0,0,0,0,0,11,0,0,2428,0.00
edgarciarod,0.00,0.00,14,0,C++,-,59,0,0,0,0,0,3,0,0,2488,0.00
iehn,0.00,0.01,3,0,Python,3.5,25,0,2,0,0,2,0,0,0,7204,0.00
Jennaiel,0.00,0.04,19,0,java,-,88,0,1,0,0,1,15,64,0,21480,0.04
hihellohi,0.00,0.00,3,0,C++,-,46,0,0,0,0,0,0,0,0,2336,0.00
wosarat,-,-,45,-,java,-,326,-,-1,-,-,-1,2,-,-,-,-
sonph,0.00,0.05,25,0,java,-,173,0,1,0,0,1,0,64,0,21628,0.04
heekyu,0.00,0.05,13,0,java,-,115,0,1,0,0,1,4,64,0,21696,0.04
theeluwin,0.00,0.01,8,0,Python,3.5,62,0,2,0,0,2,1,0,0,7196,0.00
mhorst,0.00,0.00,12,0,C++,-,61,0,0,0,0,0,3,0,0,2332,0.00
mikebryant,0.00,0.00,4,0,Python,2.7,41,8,0,0,0,0,4,0,0,6496,0.00
Ardem,0.00,0.00,5,0,Python,2.7,21,0,2,0,0,2,6,0,0,6208,0.00
gridnevvvit,0.00,0.00,11,0,C++,-,69,0,0,0,0,0,0,0,0,2372,0.00
SergeiF,0.00,0.00,3,0,C++,-,56,0,0,0,0,0,1,0,0,2532,0.00
abhaygarg,0.02,0.04,1,0,C++,-,63,0,0,0,0,0,0,872,0,2716,0.01
arciu,0.00,0.02,7,0,C#,-,48,0,0,0,0,0,0,0,0,15836,0.01
Roooooo,0.00,0.00,2,0,C++,-,72,0,0,0,0,0,0,0,0,2476,0.00
azaky,0.00,0.00,10,0,C++,-,89,0,0,0,0,0,4,0,0,2612,0.00
karsten,0.01,0.07,2,0,java,-,94,0,1,0,0,1,0,64,0,21804,0.05
DavidPerez,-,-,18,-,C#,-,74,-,-1,-,-,-1,1,-,-,-,-
marcv81,0.00,0.00,6,0,Python,2.7,40,0,2,0,0,2,0,0,0,6140,0.00
Rafiki53,0.00,0.00,2,0,C++,-,40,0,0,0,0,0,1,0,0,2516,0.00
Kuroba,0.00,0.00,8,0,C++,-,65,0,0,0,0,0,0,0,0,2540,0.00
grayhathacker,0.00,0.00,3,0,C++,-,53,0,134,0,0,134,4,0,0,2632,0.00
pEqualsNP,0.00,0.00,3,0,C++,-,65,0,0,0,0,0,0,0,0,2600,0.00
meodorewan,-,-,12,-,C++,-,59,-,-1,-,-,-1,0,-,-,-,-
YYOne,-,-,51,-,C++,-,173,-,-15,-,-,-15,1,-,-,-,-
grandvic,0.00,0.00,8,0,C++,-,75,0,0,0,0,0,2,0,0,2396,0.00
apocalypster,0.00,0.00,8,0,Python,2.7,40,0,2,0,0,2,1,0,0,6116,0.00
dsoen,0.01,0.05,22,0,java,-,92,0,1,0,0,1,9,64,0,21784,0.04
pitbull,0.00,0.00,12,0,C++,-,54,0,0,0,0,0,1,0,0,2380,0.00
quixotic,0.00,0.00,0,0,Python,2.7,22,8,0,0,0,0,0,0,0,6696,0.00
notetake,0.00,0.00,13,0,C++,-,41,0,0,0,0,0,2,0,0,2452,0.00
failturtle,0.00,0.00,8,0,C++,-,71,0,0,0,0,0,0,0,0,2712,0.00
NAT,0.00,0.00,13,0,C++,-,58,0,0,0,0,0,2,0,0,2480,0.00
lperovskaya,0.00,0.00,2,0,C++,-,44,0,0,0,0,0,1,0,0,2508,0.00
andbig,0.00,0.00,12,0,Python,2.7,51,0,2,0,0,2,2,0,0,6152,0.00
fkmj,0.00,0.00,0,0,C++,-,46,0,0,0,0,0,0,0,0,2460,0.00
shubhamjha3003,0.00,0.00,0,0,C++,-,77,0,0,0,0,0,0,0,0,2436,0.00
numberMumbler,-,-,14,-,Python,2.7,40,-,1,-,-,1,6,-,-,-,-
gugugu,0.00,0.00,16,0,Python,2.7,68,0,2,0,0,2,6,0,0,6168,0.00
mactep,0.00,0.00,6,0,C++,-,53,0,0,0,0,0,4,0,0,2528,0.00
gasin,0.00,0.00,3,0,C++,-,58,0,0,0,0,0,0,0,0,2720,0.00
Candela,0.00,0.00,3,0,C++,-,53,0,0,0,0,0,0,0,0,2300,0.00
Zoli9,0.00,0.00,0,0,C++,-,109,0,0,0,0,0,0,0,0,2624,0.00
Ninjo,0.00,0.00,17,0,C++,-,95,0,0,0,0,0,17,0,0,2616,0.00
Ipopkhadze,-,-,9,-,C++,-,48,-,-15,-,-,-15,0,-,-,-,-
tonyk,0.00,0.00,7,0,C++,-,61,0,0,0,0,0,0,0,0,2336,0.00
Coin,0.00,0.00,4,0,C++,-,70,0,0,0,0,0,0,0,0,2488,0.00
MichaHoffmann,0.00,0.01,5,0,Python,2.7,37,0,0,0,0,0,0,0,0,7092,0.00
chaidao001,0.00,0.00,24,0,Python,2.7,59,0,2,0,0,2,0,0,0,6140,0.00
nakari1124,0.00,0.00,16,0,C++,-,85,0,0,0,0,0,0,0,0,2488,0.00
stuno,0.00,0.00,2,0,C++,-,49,0,134,0,0,134,1,0,0,2708,0.00
marcelo2311,0.00,0.00,14,0,Python,2.7,42,8,0,0,0,0,2,0,0,6544,0.00
iskhakovt,0.00,0.00,14,0,C++,-,58,0,0,0,0,0,0,0,0,2652,0.00
Kai1234,0.00,0.01,4,0,Python,3.5,29,0,2,0,0,2,0,0,0,7200,0.00
thrawn,0.00,0.05,16,0,java,-,80,0,1,0,0,1,4,64,0,21440,0.04
lostrainbow,0.00,0.00,23,0,Python,2.7,48,0,2,0,0,2,5,0,0,6192,0.00
reaz,-,-,15,-,C++,-,104,-,-1,-,-,-1,7,-,-,-,-
HYEA,0.00,0.00,0,0,C++,-,43,0,0,0,0,0,0,0,0,2456,0.00
SpinningFree,0.00,0.01,5,0,Python,3.5,45,0,2,0,0,2,3,0,0,7156,0.00
SergeyMiller,0.00,0.00,11,0,C++,-,89,0,134,0,0,134,3,0,0,2600,0.00
YDesai,0.00,0.00,51,0,C++,-,107,0,0,0,0,0,9,0,0,2504,0.00
robin0,0.00,0.00,40,0,C++,-,140,0,0,0,0,0,4,8,0,2588,0.00
Shimika,0.00,0.00,11,0,C++,-,53,0,0,0,0,0,0,0,0,2132,0.00
adkroxx,0.00,0.00,18,0,C++,-,76,0,0,0,0,0,3,0,0,2652,0.00
riceluxs1t,0.00,0.00,14,0,Python,2.7,59,0,2,0,0,2,4,0,0,6136,0.00
ChanUl,0.00,0.00,11,0,C++,-,87,0,0,0,0,0,0,816,0,2192,0.00
kmisura,0.02,0.07,7,0,java,-,58,0,1,0,0,1,0,64,0,21860,0.05
haimin,0.00,0.00,4,0,C++,-,86,0,0,0,0,0,1,0,0,2524,0.00
smurty,0.00,0.00,2,0,C++,-,38,0,0,0,0,0,1,0,0,2492,0.00
z95,0.00,0.00,29,0,C++,-,50,0,0,0,0,0,1,0,0,2652,0.00
wbb,0.00,0.00,66,0,C++,-,181,0,0,0,0,0,3,0,0,2596,0.00
rishivikram,0.00,0.00,7,0,C++,-,115,0,0,0,0,0,2,0,0,2632,0.00
akdroid,0.00,0.01,5,0,Python,2.7,34,8,0,0,0,0,3,0,0,6564,0.00
zgod,-,-,7,-,C++,-,57,-,-15,-,-,-15,1,-,-,-,-
pavelz,0.00,0.00,9,0,C++,-,78,0,0,0,0,0,2,0,0,2720,0.00
eXtreme,0.00,0.00,23,0,Python,2.7,57,0,2,0,0,2,0,0,0,6168,0.00
kodebesi,0.00,0.00,4,0,C++,-,79,0,0,0,0,0,0,0,0,2484,0.00
manu1311,0.00,0.00,3,0,C++,-,61,0,0,0,0,0,0,0,0,2508,0.00
fortcpeam,0.03,0.36,4,0,C++,-,72,0,0,0,0,0,1,120800,0,2252,0.32
genkia,-,-,21,-,C++,-,87,-,-1,-,-,-1,14,-,-,-,-
billkondo,-,-,0,-,C++,-,32,-,-1,-,-,-1,1,-,-,-,-
Eibe,0.00,0.00,3,0,Python,2.7,26,8,0,0,0,0,0,0,0,6472,0.00
louietyj,0.00,0.00,5,0,Python,2.7,35,0,2,0,0,2,0,0,0,6196,0.00
gateaux,0.00,0.00,4,0,C++,-,52,0,135,0,0,135,0,0,0,2420,0.00
misof,0.00,0.01,1,0,Python,3.5,23,0,2,0,0,2,0,0,0,7208,0.00
guru2691,0.00,0.00,6,0,C++,-,61,0,0,0,0,0,0,0,0,2528,0.00
logforjames,0.00,0.00,6,0,C++,-,46,0,0,0,0,0,0,0,0,2416,0.00
Kumarajiva,0.00,0.00,10,0,C++,-,45,0,0,0,0,0,1,0,0,2220,0.00
asif3058,0.00,0.00,31,0,C++,-,90,0,0,0,0,0,10,0,0,2752,0.00
and5eea,0.00,0.00,1,0,C++,-,68,0,0,0,0,0,0,0,0,2220,0.00
